PlantTime,ControllerTime
0.001110648,0.001127667
0.002081463,0.002072593
0.003073851,0.003094667
0.00407224,0.004099223
0.005070666,0.005096019
0.006070777,0.006093111
0.00706937,0.007088148
0.008069537,0.008091536999999999
0.009068906999999999,0.009091889000000001
0.010069851,0.0100905
0.011067963,0.011087445
0.012068481,0.012090463
0.013069148,0.013086019
0.014069444,0.014094852
0.015068703,0.015089426
0.016068629,0.016090648
0.017068629,0.017088037
0.018070388,0.018093408
0.019068537,0.019087482
0.020069463,0.020092482
0.021068759,0.021088074
0.02206824,0.022091223
0.023068537,0.023087982
0.024068296,0.024091482
0.025068018,0.025087297
0.026068611,0.02609113
0.027067963,0.027087037
0.028068333,0.028090463
0.029067518,0.029087574
0.030068648,0.030089574
0.03106937,0.031086167
0.032068296,0.032089037
0.033068537,0.033085871
0.034067574,0.034089611
0.035067074,0.03508576
0.036067018,0.036090278
0.037067074,0.037086871
0.03806737,0.03808963
0.039067351,0.039087056
0.040068185,0.040089426
0.041067148,0.041086982
0.042068333,0.042089704
0.043067759,0.043085945
0.044066944,0.044088704
0.045067296,0.045086482
0.0460665,0.046089426
0.047067092,0.047085852
0.048067277,0.048089445
0.049068074,0.049085648
0.05006887,0.050088834
0.051067277,0.051085704
0.052067129,0.052089537
0.053067111,0.053086111
0.054068425,0.054090778
0.055067722,0.055086963
0.05606737,0.056090093
0.057067574,0.057086426
0.058067518,0.058090204
0.05906774,0.059085723
0.06006687,0.060090093
0.061067759,0.061085315
0.062067,0.062089482
0.063067018,0.063086185
0.064066833,0.064090204
0.065066814,0.06508731500000001
0.066067351,0.066088963
0.06706709199999999,0.067086352
0.068067259,0.068089074
0.06906707400000001,0.069086667
0.070067,0.070089056
0.071067203,0.07108579700000001
0.072067425,0.07208859300000001
0.073067962,0.073085704
0.074067666,0.07408970400000001
0.075067222,0.075086204
0.07606766600000001,0.076089741
0.077067759,0.07708613
0.078067555,0.07808870399999999
0.07906746200000001,0.07908613
0.080067333,0.080088722
0.08107629600000001,0.081085852
0.08207392500000001,0.082093
0.083070592,0.083095074
0.084069092,0.084095741
0.08506931399999999,0.085098482
0.086067888,0.08610279699999999
0.087068666,0.087095963
0.088067574,0.088091982
0.08906811100000001,0.08909979699999999
0.090074685,0.090095519
0.091073407,0.091094334
0.092068,0.092096019
0.09307607399999999,0.09309274100000001
0.09407201799999999,0.09409772199999999
0.09507474,0.095097852
0.096075166,0.09610281499999999
0.097069981,0.097103834
0.09806907400000001,0.098101445
0.09906875900000001,0.099094315
0.100068,0.100095704
0.101069259,0.101098667
0.102070166,0.102095185
0.103068907,0.103101111
0.104071537,0.104102834
0.105071481,0.105099704
0.106071351,0.106101574
0.10707124,0.107101834
0.108071777,0.108096982
0.109072129,0.109101482
0.110070148,0.110095371
0.111069833,0.111096445
0.11207237,0.112098278
0.113075259,0.113097074
0.114076037,0.114091019
0.115074685,0.115099778
0.116075481,0.11609676
0.117073888,0.117098037
0.118072129,0.118099148
0.1190725,0.119096334
0.120072648,0.120093908
0.121073407,0.121096037
0.122076759,0.122097556
0.123073962,0.123099167
0.124076444,0.124095945
0.125072407,0.125096241
0.126074351,0.126097556
0.127074018,0.127098611
0.128074407,0.128096278
0.129073092,0.129100093
0.130070703,0.130095371
0.131073037,0.131095167
0.132070981,0.132097945
0.133072907,0.133094667
0.134073722,0.13409763
0.13507424,0.135101556
0.136073388,0.136095334
0.13707174,0.137097482
0.138073722,0.138094815
0.139072814,0.139095297
0.140073814,0.140095797
0.141074666,0.141096241
0.142073981,0.142098371
0.143075833,0.143097334
0.144073388,0.144097871
0.145073925,0.145102408
0.146072518,0.146096778
0.147072537,0.147097093
0.148074611,0.148099259
0.149074722,0.149094871
0.150073518,0.150098
0.151073425,0.151097482
0.152075611,0.152098834
0.153076037,0.153096463
0.154072851,0.154095556
0.155072888,0.155097297
0.156073666,0.156094315
0.157073148,0.157099963
0.158074148,0.158096741
0.159075962,0.159095445
0.160073499,0.160097815
0.16107824,0.161097148
0.162076666,0.162093593
0.163077777,0.163102445
0.164075444,0.164096537
0.165073703,0.165095334
0.166073944,0.166097834
0.167073851,0.1670985
0.168072925,0.168094297
0.169072518,0.169098074
0.170074462,0.170096445
0.171076851,0.171097815
0.172074666,0.172098426
0.173074333,0.173098908
0.174077055,0.174095982
0.175074259,0.175095945
0.17607274,0.176099445
0.177073925,0.177096889
0.178073962,0.178095778
0.179074222,0.179098056
0.180074703,0.180095834
0.181072574,0.181097926
0.18207324,0.182094408
0.183073537,0.183096759
0.184074425,0.184099704
0.185072833,0.185097667
0.186072444,0.186095537
0.187073148,0.187094815
0.188072185,0.188095834
0.189072203,0.189096093
0.190071685,0.190093037
0.191074555,0.191097556
0.19207424,0.192099871
0.193075611,0.193093741
0.194073722,0.194099537
0.195074055,0.195098722
0.196073907,0.196098259
0.197071444,0.197100222
0.198072592,0.198094148
0.199075499,0.199095648
0.200074499,0.200094611
0.201075036,0.201097537
0.202075314,0.202096278
0.20307424,0.203095519
0.204072296,0.204095963
0.205073555,0.205098556
0.206075148,0.206094722
0.207074925,0.207094704
0.208072018,0.208093852
0.209075518,0.209098556
0.210074944,0.210096445
0.211073777,0.211094852
0.212075536,0.212098019
0.21307324,0.213098741
0.214075425,0.214098963
0.215076018,0.215096685
0.216074481,0.216096445
0.217073999,0.217100371
0.218073685,0.218095778
0.21907424,0.219100185
0.220074462,0.220095945
0.221075129,0.221096259
0.222074925,0.222093648
0.223076981,0.223096167
0.224076018,0.2240985
0.22507574,0.225098093
0.226074222,0.226094685
0.22707274,0.227099778
0.228077981,0.228100482
0.229075055,0.229095093
0.230073444,0.230095537
0.231073685,0.231096556
0.232074592,0.232097945
0.233074425,0.23309513
0.234074203,0.234094389
0.235072759,0.235097852
0.236070629,0.236099093
0.237072759,0.237095945
0.238071981,0.238092445
0.239073685,0.239096056
0.240073833,0.240095648
0.241073648,0.241098056
0.242071351,0.242093852
0.243074574,0.243098389
0.244072592,0.244094796
0.245073518,0.24509563
0.246073796,0.246094278
0.247075277,0.247099074
0.248073277,0.248098445
0.249073203,0.249098852
0.250072092,0.250096537
0.251072777,0.251095111
0.252073888,0.252095408
0.253073907,0.253096704
0.254074518,0.254102833
0.255074981,0.25509563
0.256072203,0.256095871
0.257073944,0.257095963
0.258073073,0.258094259
0.259073629,0.259095982
0.260073129,0.260097482
0.261074499,0.261093463
0.262074555,0.262092648
0.263072592,0.263097296
0.264072907,0.264097611
0.265071277,0.265098833
0.266074129,0.266096685
0.267074888,0.267093833
0.268072944,0.268094463
0.269075129,0.269096926
0.270073259,0.270096704
0.271072092,0.271096908
0.272070981,0.272095945
0.273072073,0.2730955
0.27407374,0.274096204
0.275074055,0.275095204
0.276074018,0.276093556
0.277074073,0.277092741
0.27807287,0.278097389
0.279074185,0.279096204
0.280073388,0.280095426
0.281072999,0.281096148
0.282076111,0.282097982
0.283074129,0.283096296
0.284073055,0.284094871
0.285073259,0.285095778
0.286073388,0.286094241
0.287073185,0.287095945
0.288072388,0.288094648
0.289073592,0.289095537
0.290072407,0.290095741
0.291072851,0.291095593
0.292073407,0.292094222
0.293074203,0.293095685
0.294076018,0.294094982
0.295074333,0.295100445
0.296073648,0.296094111
0.297073296,0.297092908
0.298075055,0.298093408
0.299072759,0.299099111
0.300074111,0.300094704
0.30107324,0.30109163
0.302073259,0.302093833
0.303074129,0.303096278
0.304072277,0.304094593
0.305073425,0.305096982
0.306071611,0.306098408
0.307074055,0.307095648
0.308072333,0.308096574
0.309074166,0.309097982
0.310073036,0.310099556
0.311072425,0.311095796
0.31207261,0.312099519
0.313073259,0.313096704
0.314071981,0.314092482
0.315070944,0.315096241
0.316072203,0.316096852
0.317073148,0.317095537
0.318070055,0.318091796
0.319070722,0.319091185
0.320072518,0.3200885
0.321077314,0.321088556
0.322073462,0.322092278
0.32307187,0.323100759
0.324074666,0.324096593
0.325075925,0.325096574
0.326074444,0.326098259
0.327075036,0.327096463
0.328073259,0.328095759
0.329075277,0.3290955
0.330072962,0.330101204
0.331073685,0.331094685
0.332073277,0.332097185
0.333072592,0.333098259
0.334072036,0.334098889
0.335073777,0.335094982
0.336078425,0.336094019
0.337074314,0.337102408
0.338075833,0.338097056
0.339074296,0.33909913
0.340071555,0.340094945
0.341071407,0.341095315
0.342075296,0.342094352
0.343075036,0.34309363
0.344073833,0.344095445
0.34507537,0.345095389
0.346074407,0.346094241
0.34707461,0.347096074
0.348074388,0.348095445
0.349073444,0.349096241
0.350072444,0.350100333
0.351075166,0.351094556
0.352073629,0.352094741
0.35307561,0.353097389
0.354074259,0.354098352
0.355072444,0.355096759
0.356072703,0.35609863
0.357074573,0.357096482
0.358074629,0.358095148
0.359073518,0.359097685
0.36007374,0.360099333
0.36107574,0.361095556
0.362075222,0.362096222
0.36307287,0.363101241
0.36407361,0.364100648
0.365073314,0.365098241
0.366072629,0.366093963
0.367073814,0.367098574
0.36807424,0.368103037
0.369074759,0.369096759
0.370073388,0.370096722
0.371072925,0.3710995
0.372071518,0.372097019
0.373076796,0.373095426
0.374074129,0.374091667
0.375073888,0.375098426
0.376073592,0.376098482
0.377073888,0.377095926
0.378072796,0.378096093
0.379074073,0.379093352
0.380074129,0.380097222
0.381073703,0.381096648
0.382072944,0.382097759
0.383075592,0.383097574
0.384073981,0.384099463
0.385075055,0.385095278
0.386073518,0.386094759
0.387076036,0.387097945
0.388074333,0.388100241
0.389076055,0.389096037
0.39007487,0.390096722
0.391079018,0.3911
0.392073555,0.392098833
0.393074573,0.393097926
0.394074185,0.394095926
0.395074351,0.39509987
0.396075333,0.396095315
0.39707287,0.397095611
0.398076333,0.398099926
0.399074259,0.399096259
0.400074481,0.400103556
0.401075018,0.401104056
0.402075351,0.402095982
0.403075277,0.403094852
0.404073796,0.404097259
0.405076166,0.405095241
0.406075536,0.406096815
0.407076185,0.40709963
0.408074518,0.408103482
0.409076722,0.409097167
0.41007574,0.410096482
0.411074777,0.411096445
0.412073814,0.412095222
0.413075722,0.413098148
0.414073647,0.414098833
0.415078425,0.415096204
0.416074814,0.416095704
0.417074333,0.417100426
0.41807587,0.418095482
0.419074999,0.419097019
0.420074722,0.42009787
0.421073592,0.421095185
0.422075203,0.422095815
0.423075259,0.423097704
0.424073925,0.42409863
0.425078036,0.42509963
0.426075407,0.426097019
0.427075277,0.427100648
0.428076647,0.4280955
0.42907424,0.429098148
0.430074703,0.430096556
0.431073222,0.431099407
0.432077425,0.432094963
0.433074999,0.433102278
0.434073981,0.434096056
0.435075055,0.435094333
0.436074055,0.436092593
0.437074814,0.437097426
0.438075796,0.438102296
0.439077018,0.43909537
0.440072888,0.440098259
0.441072888,0.441097667
0.442074851,0.442101611
0.44307524,0.443094537
0.444075518,0.444096611
0.445075259,0.445099759
0.446075425,0.446095944
0.447073555,0.447097463
0.448075166,0.448096519
0.449076055,0.449099019
0.450073944,0.450098926
0.451074925,0.451104667
0.452073888,0.452097463
