ControllerTime,Controller,PlantTime,Plant
0.001077111,0,0.001079092,0
0.002058741,0,0.002058037,0
0.003063426,0,0.003053092,0
0.004066019,0,0.004052815,0
0.005059426,0,0.005051407,0
0.006063852,0,0.006052,0
0.007057889,0,0.007053018,0
0.008065093000000001,0,0.008052907,0
0.009058462999999999,0,0.009051296,0
0.010064445,0,0.010053148,0
0.011059056,0,0.011051481,0
0.012064982,0,0.012051092,0
0.013059797,0,0.013054315,0
0.014067704,0,0.014054537,0
0.015068167,0,0.01505463,0
0.016068815,0,0.016054611,0
0.017069167,0,0.017054111,0
0.018067056,0,0.018053537,0
0.019067482,0,0.019055055,0
0.020066519,0,0.02005287,0
0.021061574,0,0.021052778,0
0.022061982,0,0.02205187,0
0.023058889,0,0.023050685,0
0.024057556,0,0.024051037,0
0.025057426,0,0.025051407,0
0.026057611,0,0.026051037,0
0.02705713,0,0.027051315,0
0.028056074,0,0.028051555,0
0.029056685,0,0.02905237,0
0.030056945,0,0.030051148,0
0.031059482,0,0.031050611,0
0.032056797,0,0.032051037,0
0.033056593,0,0.033053481,0
0.034055797,0,0.034052667,0
0.035071445,0,0.035052537,0
0.036062982,0,0.036052741,0
0.037062889,0,0.037052037,0
0.038062723,0,0.038051796,0
0.039058926,0,0.039051167,0
0.040056408,0,0.040051074,0
0.041056426,0,0.041050444,0
0.042056204,0,0.042051111,0
0.043055426,0,0.043050259,0
0.044056074,0,0.044050296,0
0.045056352,0,0.045049981,0
0.046056834,0,0.046050333,0
0.047055537,0,0.047052722,0
0.048060074,0,0.048054592,0
0.049069,0,0.049053574,0
0.050068556,0,0.050052722,0
0.051065685,0,0.051052704,0
0.052067037,0,0.052053463,0
0.053067074,0,0.053054259,0
0.054065556,0,0.054053204,0
0.055070445,0,0.055053185,0
0.05605963,0,0.056052185,0
0.057063778,0,0.057052907,0
0.058062315,0,0.058052407,0
0.059063315,0,0.059055407,0
0.060067019,0,0.060054204,0
0.0610705,0,0.061053426,0
0.06206713,0,0.062053741,0
0.063066241,0,0.063052148,0
0.064066871,0,0.06405303699999999,0
0.065062945,0,0.065054296,0
0.066063371,0,0.066053629,0
0.067068926,0,0.067053129,0
0.068069519,0,0.068053222,0
0.06906907399999999,0,0.069052055,0
0.070066963,0,0.070053852,0
0.07106633399999999,0,0.07105331500000001,0
0.072066704,0,0.072052704,0
0.073066389,0,0.073053148,0
0.074067167,0,0.074053111,0
0.075068093,0,0.075052444,0
0.07606626,0,0.076054907,0
0.07706676,0,0.07705316700000001,0
0.078067611,0,0.078052592,0
0.07906561099999999,0,0.079052444,0
0.080068926,0,0.08005387,0
0.081066389,0,0.08105090700000001,0
0.08205999999999999,0,0.08204874099999999,0
0.083055093,0,0.083051,0
0.084054537,0,0.084050129,0
0.085055148,0,0.085051259,0
0.086058334,0,0.08605014800000001,0
0.087066352,0,0.087049352,0
0.08806451899999999,0,0.088049629,0
0.08906376000000001,0,0.089049481,0
0.09006326000000001,0,0.09004894400000001,0
0.09106033400000001,0,0.09105037000000001,0
0.09205951900000001,0,0.092053,0
0.093066834,0,0.093050833,0
0.094061426,0,0.094048981,0
0.09505696299999999,0,0.095054574,0
0.09605626,0,0.09605725900000001,0
0.097070685,0,0.09705637,0
0.098066889,0,0.09805557400000001,0
0.09906640799999999,0,0.099056278,0
0.100063148,0,0.100056296,0
0.101066,0,0.101056296,0
0.102064426,0,0.102055963,0
0.10306026,0,0.103055407,0
0.1040635,0,0.104054037,0
0.105064093,0,0.105054704,0
0.106063926,0,0.106056092,0
0.107068574,0,0.107056092,0
0.108065463,0,0.10805487,0
0.1090635,0,0.109054407,0
0.110059722,0,0.110055611,0
0.111066315,0,0.111055018,0
0.112066834,0,0.112057018,0
0.113064556,0,0.113054481,0
0.114066889,0,0.114050852,0
0.115058537,0,0.115050389,0
0.116056667,0,0.116050333,0
0.117056685,0,0.117051463,0
0.118058611,0,0.118050278,0
0.119057389,0,0.119051278,0
0.120057019,0,0.120051352,0
0.121057463,0,0.121051092,0
0.122056778,0,0.122050481,0
0.123056778,0,0.123050426,0
0.124056926,0,0.124050148,0
0.125056704,0,0.125049704,0
0.126056556,0,0.126050463,0
0.127056519,0,0.12705,0
0.128060611,0,0.128049833,0
0.129057185,0,0.129050037,0
0.130056593,0,0.130050037,0
0.131057204,0,0.131050352,0
0.132057482,0,0.132049833,0
0.133056371,0,0.133049944,0
0.134056722,0,0.134050296,0
0.13505726,0,0.135049666,0
0.13605663,0,0.136050166,0
0.137057037,0,0.137050852,0
0.138056667,0,0.138050592,0
0.139057,0,0.139050889,0
0.140056963,0,0.140050722,0
0.141057056,0,0.141051666,0
0.142057408,0,0.142050518,0
0.143061852,0,0.143050685,0
0.144057352,0,0.144050685,0
0.145057204,0,0.14505037,0
0.146056963,0,0.146050815,0
0.147059611,0,0.147050815,0
0.148061315,0,0.148050203,0
0.149056778,0,0.149050203,0
0.150060185,0,0.150051111,0
0.151057259,0,0.151051,0
0.152061315,0,0.152050611,0
0.153056667,0,0.153050574,0
0.154060334,0,0.154050148,0
0.155056926,0,0.155049944,0
0.156059167,0,0.156050889,0
0.157056963,0,0.157050241,0
0.158060074,0,0.158050518,0
0.159060204,0,0.159049907,0
0.160061259,0,0.160049703,0
0.161056593,0,0.161050074,0
0.162060389,0,0.162050574,0
0.163057259,0,0.16305037,0
0.164059648,0,0.164050722,0
0.165056741,0,0.165050574,0
0.166059834,0,0.166050018,0
0.167057148,0,0.16704987,0
0.168059685,0,0.168049648,0
0.169056463,0,0.169050241,0
0.170059593,0,0.170049907,0
0.171057519,0,0.171050407,0
0.172059685,0,0.172049907,0
0.173056852,0,0.173050092,0
0.174059334,0,0.174050074,0
0.175057259,0,0.175050444,0
0.176057241,0,0.176050296,0
0.177056871,0,0.177050203,0
0.178056185,0,0.178049907,0
0.179056352,0,0.179050407,0
0.180056945,0,0.18005037,0
0.181056722,0,0.181051537,0
0.182056352,0,0.182051,0
0.183058352,0,0.1830505,0
0.184056815,0,0.184050463,0
0.185056556,0,0.185049555,0
0.186057593,0,0.18605087,0
0.187057222,0,0.187050296,0
0.188056815,0,0.188051166,0
0.189056722,0,0.189050426,0
0.190059352,0,0.190050352,0
0.191057074,0,0.191049833,0
0.192057148,0,0.192049444,0
0.193056241,0,0.193050333,0
0.194056056,0,0.194050203,0
0.195056259,0,0.195049852,0
0.196056926,0,0.196050315,0
0.197056556,0,0.197050574,0
0.198056408,0,0.198050129,0
0.199056759,0,0.199050203,0
0.200056482,0,0.200050629,0
0.20105713,0,0.201049574,0
0.2020565,0,0.202049666,0
0.20305713,0,0.203051185,0
0.204056722,0,0.204050166,0
0.205061889,0,0.205050092,0
0.20606213,0,0.206050481,0
0.207056926,0,0.207050981,0
0.208059963,0,0.208050407,0
0.209057334,0,0.209050759,0
0.21006,0,0.210049852,0
0.211056834,0,0.211050611,0
0.212059908,0,0.212050278,0
0.213057167,0,0.213055981,0
0.214060482,0,0.214053537,0
0.215061574,0,0.215054537,0
0.216063741,0,0.216056222,0
0.217059871,0,0.217054648,0
0.218064426,0,0.218054833,0
0.219060445,0,0.219054166,0
0.2200645,0,0.220054796,0
0.221065093,0,0.2210545,0
0.222064463,0,0.222055537,0
0.223062556,0,0.223053333,0
0.224065204,0,0.224054722,0
0.225060222,0,0.225053426,0
0.226064019,0,0.226054703,0
0.227060074,0,0.227054907,0
0.228064334,0,0.228055703,0
0.22905963,0,0.229054518,0
0.230065963,0,0.230055333,0
0.231059796,0,0.231054203,0
0.232065796,0,0.232055703,0
0.233060315,0,0.233053407,0
0.234066611,0,0.234055703,0
0.235059852,0,0.235054352,0
0.236068834,0,0.236054407,0
0.237059593,0,0.237053703,0
0.238063982,0,0.238056203,0
0.239059945,0,0.239055666,0
0.240065352,0,0.240055407,0
0.241068722,0,0.24105437,0
0.242065278,0,0.24205574,0
0.243059093,0,0.24305474,0
0.244063778,0,0.244054963,0
0.245065574,0,0.245056166,0
0.24606413,0,0.246055611,0
0.247068185,0,0.247055333,0
0.248064334,0,0.248055648,0
0.249064426,0,0.249054926,0
0.250062796,0,0.250053611,0
0.251065445,0,0.251054666,0
0.252065093,0,0.252054703,0
0.25306513,0,0.253057315,0
0.254062093,0,0.254055333,0
0.255065278,0,0.255054407,0
0.256064204,0,0.256054574,0
0.25706363,0,0.257054815,0
0.258060908,0,0.258054,0
0.259065148,0,0.25905524,0
0.260062871,0,0.260055703,0
0.261064852,0,0.261053574,0
0.262062315,0,0.262054389,0
0.263067019,0,0.263055111,0
0.264062704,0,0.264054778,0
0.265066241,0,0.265053907,0
0.266064667,0,0.266055259,0
0.267065778,0,0.267054333,0
0.268063741,0,0.268054555,0
0.269059759,0,0.269053852,0
0.270066019,0,0.270054185,0
0.271064537,0,0.271051889,0
0.272065371,0,0.272050277,0
0.273057111,0,0.273051315,0
0.274056945,0,0.274051111,0
0.275056963,0,0.275050629,0
0.276056648,0,0.276050074,0
0.277057259,0,0.277049574,0
0.278056815,0,0.278050315,0
0.279056963,0,0.279050148,0
0.280056482,0,0.280050537,0
0.281056741,0,0.281051,0
0.282055759,0,0.282051481,0
0.283058963,0,0.283050444,0
0.284056278,0,0.284050166,0
0.285056815,0,0.285050463,0
0.286057278,0,0.286051,0
0.287056741,0,0.2870505,0
0.288056852,0,0.28805024,0
0.289057074,0,0.289055537,0
0.290058074,0,0.29005137,0
0.291059204,0,0.291050481,0
0.292057222,0,0.292050907,0
0.293056796,0,0.293050574,0
0.294056778,0,0.294050666,0
0.295057574,0,0.295049722,0
0.296057019,0,0.296050759,0
0.297056796,0,0.297050537,0
0.298062352,0,0.29805124,0
0.299057074,0,0.299051296,0
0.300056315,0,0.300051166,0
0.301061241,0,0.301050555,0
0.302057148,0,0.302051259,0
0.303060371,0,0.303050018,0
0.304056667,0,0.304051203,0
0.305060352,0,0.305051055,0
0.306056982,0,0.306050852,0
0.30706,0,0.307050555,0
0.308056982,0,0.308051037,0
0.309060389,0,0.30905037,0
0.310056519,0,0.310050426,0
0.311060185,0,0.311050074,0
0.312057667,0,0.312050222,0
0.313060796,0,0.31305037,0
0.314059685,0,0.314053018,0
0.315057093,0,0.315052537,0
0.316060074,0,0.316050296,0
