ControllerTime,Controller,PlantTime,Plant
0.001097982,0,0.00110287,0
0.00207213,0,0.002061481,0
0.003049963,0,0.003058703,0
0.004075908,0,0.004057092,0
0.005074112,0,0.00505574,0
0.006074,0,0.006056777,0
0.00706426,0,0.007055889,0
0.008074148999999999,0,0.008058129000000001,0
0.009064686000000001,0,0.009055591999999999,0
0.010074093,0,0.010054944,0
0.011064019,0,0.011053666,0
0.01207326,0,0.012054685,0
0.013063149,0,0.013052537,0
0.01406826,0,0.014055722,0
0.015061408,0,0.01505237,0
0.016067352,0,0.016058703,0
0.017060797,0,0.017056851,0
0.01807476,0,0.018057722,0
0.019063112,0,0.019052833,0
0.020074037,0,0.020055259,0
0.021062075,0,0.021057851,0
0.022074315,0,0.022055944,0
0.023066037,0,0.023055463,0
0.024074019,0,0.024057444,0
0.02506326,0,0.025057629,0
0.02607376,0,0.026053,0
0.027064889,0,0.027053907,0
0.028062741,0,0.028052148,0
0.029061871,0,0.029054092,0
0.030060723,0,0.030053926,0
0.031061889,0,0.0310545,0
0.032061945,0,0.032052851,0
0.033061612,0,0.033054703,0
0.034060649,0,0.034053629,0
0.035063667,0,0.035052981,0
0.036062704,0,0.036053981,0
0.0370605,0,0.03705287,0
0.038059575,0,0.038053259,0
0.039058889,0,0.039051481,0
0.040057556,0,0.040051648,0
0.041057926,0,0.041052037,0
0.042057797,0,0.042053444,0
0.043060149,0,0.043052037,0
0.044058519,0,0.044053666,0
0.045058093,0,0.045054037,0
0.04606213,0,0.046054426,0
0.047075056,0,0.047053777,0
0.048062667,0,0.048053666,0
0.049062723,0,0.049053129,0
0.050062741,0,0.050052759,0
0.051060797,0,0.051053555,0
0.052061852,0,0.05205587,0
0.053061834,0,0.053061037,0
0.054067019,0,0.054056185,0
0.055074408,0,0.055059463,0
0.056067908,0,0.056055944,0
0.057073908,0,0.057058481,0
0.058061741,0,0.058054037,0
0.059074112,0,0.059055426,0
0.060060575,0,0.060055,0
0.061062278,0,0.061054481,0
0.062061945,0,0.062055018,0
0.063062426,0,0.063059463,0
0.064068797,0,0.064053314,0
0.06507412999999999,0,0.065053426,0
0.06606105600000001,0,0.066055185,0
0.06706883399999999,0,0.067056296,0
0.068062445,0,0.068057851,0
0.06906831500000001,0,0.069056296,0
0.070064204,0,0.070057648,0
0.071074519,0,0.071059888,0
0.0720645,0,0.072057074,0
0.0730755,0,0.073058814,0
0.07406431500000001,0,0.074051277,0
0.07507372299999999,0,0.075049148,0
0.07605988900000001,0,0.07605024000000001,0
0.077059778,0,0.077050963,0
0.07805498199999999,0,0.078059111,0
0.07906007399999999,0,0.079053888,0
0.080064593,0,0.080061018,0
0.081075352,0,0.08105788799999999,0
0.08208040799999999,0,0.08205725899999999,0
0.08306626,0,0.083058074,0
0.08407424099999999,0,0.084057944,0
0.08506496299999999,0,0.08505474,0
0.086064037,0,0.086056111,0
0.087063352,0,0.08705537000000001,0
0.088062426,0,0.088053907,0
0.089063371,0,0.08905461100000001,0
0.090061593,0,0.090056463,0
0.091061778,0,0.091056148,0
0.092063297,0,0.092055277,0
0.09306349999999999,0,0.093058685,0
0.094063334,0,0.094054574,0
0.09506418599999999,0,0.095055685,0
0.09606237099999999,0,0.096055074,0
0.097061963,0,0.097059407,0
0.098061723,0,0.098056092,0
0.09906472299999999,0,0.099054463,0
0.10006226,0,0.100054037,0
0.101061186,0,0.101057407,0
0.102062426,0,0.102053907,0
0.103066389,0,0.103058314,0
0.104073593,0,0.104054444,0
0.105064723,0,0.105055222,0
0.106062074,0,0.106057851,0
0.107063112,0,0.107057537,0
0.108064112,0,0.10805587,0
0.109064204,0,0.109058796,0
0.110063315,0,0.110056944,0
0.111064445,0,0.111058333,0
0.112063574,0,0.112059685,0
0.113062519,0,0.113056148,0
0.11406563,0,0.114054,0
0.115063241,0,0.115058277,0
0.116073667,0,0.116056796,0
0.11706463,0,0.117057111,0
0.118063556,0,0.118059148,0
0.119064,0,0.119055148,0
0.120067741,0,0.12006,0
0.121068834,0,0.121059296,0
0.122073834,0,0.122059407,0
0.123065315,0,0.123059648,0
0.124074223,0,0.124059611,0
0.12506476,0,0.125057259,0
0.126069093,0,0.126056092,0
0.127063482,0,0.127056907,0
0.12807526,0,0.128055259,0
0.129065037,0,0.129056851,0
0.130067778,0,0.130057444,0
0.131063371,0,0.131057777,0
0.132061723,0,0.132058388,0
0.133063741,0,0.133054814,0
0.134064463,0,0.13405537,0
0.135062223,0,0.13505487,0
0.136063056,0,0.136055111,0
0.137061686,0,0.137054277,0
0.13806226,0,0.138058,0
0.139069186,0,0.139056296,0
0.140068204,0,0.140058388,0
0.141066093,0,0.141055055,0
0.142073574,0,0.1420545,0
0.143063056,0,0.143056037,0
0.144069519,0,0.144057518,0
0.145063482,0,0.145059185,0
0.146069537,0,0.146056611,0
0.147065037,0,0.147053796,0
0.14806826,0,0.148054666,0
0.149063871,0,0.149054981,0
0.15006263,0,0.150055518,0
0.151062926,0,0.151057388,0
0.152063556,0,0.152057574,0
0.153067389,0,0.153054962,0
0.154065149,0,0.154056685,0
0.155062408,0,0.155052888,0
0.156063963,0,0.156056277,0
0.157061111,0,0.157053777,0
0.158063574,0,0.158057129,0
0.159062408,0,0.159055407,0
0.160064,0,0.160054925,0
0.161063815,0,0.161056462,0
0.162062704,0,0.162057444,0
0.163063667,0,0.16305437,0
0.164063852,0,0.164053314,0
0.165068037,0,0.165054277,0
0.166063408,0,0.166058537,0
0.167063056,0,0.167057981,0
0.168064982,0,0.168054129,0
0.169064204,0,0.169056037,0
0.170061426,0,0.170055777,0
0.171063315,0,0.171053944,0
0.172063371,0,0.172054574,0
0.173061945,0,0.173053666,0
0.174062,0,0.174052425,0
0.175061426,0,0.175053055,0
0.176060963,0,0.176053833,0
0.177061834,0,0.177055481,0
0.178061704,0,0.178054537,0
0.179073278,0,0.179052277,0
0.180069149,0,0.18004787,0
0.181055519,0,0.181056185,0
0.182058723,0,0.182051018,0
0.183073889,0,0.18304974,0
0.184066019,0,0.184056018,0
0.185064186,0,0.185054129,0
0.186074019,0,0.18606187,0
0.187067611,0,0.187061055,0
0.188079852,0,0.188057814,0
0.189075186,0,0.189056759,0
0.190066945,0,0.190056333,0
0.191073982,0,0.191063,0
0.192073593,0,0.192058703,0
0.193075778,0,0.193057148,0
0.194073889,0,0.194053351,0
0.195066074,0,0.195055611,0
0.196068093,0,0.19605937,0
0.197063334,0,0.197057999,0
0.198074241,0,0.198054962,0
0.199064723,0,0.199059148,0
0.200068352,0,0.200057037,0
0.201064648,0,0.201058425,0
0.202070167,0,0.202055722,0
0.203066815,0,0.203057222,0
0.204074204,0,0.204057666,0
0.205063704,0,0.205058037,0
0.206074093,0,0.20605787,0
0.207064704,0,0.207058555,0
0.208073723,0,0.208056407,0
0.209065204,0,0.209058685,0
0.210073537,0,0.210053518,0
0.211065389,0,0.211060296,0
0.212067519,0,0.212057611,0
0.21306526,0,0.213059481,0
0.214073945,0,0.214056111,0
0.21506513,0,0.215056777,0
0.216069371,0,0.216058203,0
0.217065797,0,0.217055148,0
0.218067593,0,0.218059648,0
0.219062797,0,0.219059814,0
0.220073945,0,0.220057296,0
0.22106626,0,0.221059537,0
0.222073223,0,0.222058759,0
0.223065223,0,0.223054648,0
0.224069148,0,0.224056925,0
0.225063019,0,0.22505587,0
0.226062519,0,0.226058055,0
0.227062297,0,0.227057314,0
0.228064056,0,0.228059425,0
0.229064093,0,0.229059166,0
0.230065926,0,0.230057648,0
0.231068852,0,0.231059814,0
0.232066852,0,0.232055999,0
0.233064186,0,0.233057981,0
0.234062871,0,0.234059092,0
0.235063871,0,0.235059499,0
0.236065426,0,0.236056018,0
0.237064963,0,0.237059333,0
0.238063389,0,0.238058277,0
0.239064519,0,0.239060277,0
0.240067871,0,0.240057888,0
0.241080408,0,0.241058574,0
0.242066352,0,0.242058351,0
0.243064408,0,0.243057944,0
0.244064667,0,0.244059351,0
0.245065648,0,0.24505687,0
0.246065852,0,0.246056425,0
0.247063723,0,0.247058629,0
0.24806326,0,0.248059722,0
0.249063593,0,0.249058777,0
0.250064686,0,0.250055851,0
0.251063426,0,0.251056796,0
0.252063852,0,0.252059462,0
0.253063519,0,0.253058999,0
0.254065815,0,0.254058703,0
0.255080148,0,0.255057481,0
0.256074723,0,0.256058277,0
0.257067223,0,0.257056888,0
0.258064334,0,0.258059925,0
0.259063667,0,0.259059796,0
0.260074519,0,0.260055166,0
0.261073908,0,0.26106037,0
0.262068704,0,0.262060129,0
0.263065834,0,0.263057777,0
0.264074056,0,0.264057222,0
0.265066741,0,0.265057685,0
0.266075204,0,0.266059166,0
0.267066278,0,0.267058222,0
0.268068926,0,0.268057685,0
0.269065315,0,0.269057962,0
0.270070352,0,0.270059388,0
0.271065593,0,0.271057777,0
0.272074019,0,0.272064074,0
0.273064278,0,0.273057888,0
0.274080685,0,0.274054666,0
0.275066704,0,0.27505824,0
0.276069648,0,0.276057814,0
0.277065,0,0.277057462,0
0.278074148,0,0.278058111,0
0.27906463,0,0.279057555,0
0.280073556,0,0.280054962,0
0.281064371,0,0.281057611,0
0.282069945,0,0.282059962,0
0.283065871,0,0.283058388,0
0.28407463,0,0.284057536,0
0.285064556,0,0.285057092,0
0.286067315,0,0.286057777,0
0.287064723,0,0.287054888,0
0.28806426,0,0.288050629,0
0.289063593,0,0.289048555,0
0.290061223,0,0.29004924,0
0.291058371,0,0.291049999,0
0.292059926,0,0.292050148,0
0.293073574,0,0.293056481,0
0.294055482,0,0.294060629,0
0.295067482,0,0.295053796,0
0.296075778,0,0.296059666,0
0.297063648,0,0.297056481,0
0.298075574,0,0.298059351,0
0.299068167,0,0.299059166,0
0.300065352,0,0.300057518,0
0.301064982,0,0.301059574,0
0.302063241,0,0.302059536,0
0.303065426,0,0.303056592,0
0.304075297,0,0.304054314,0
0.305064889,0,0.305054888,0
0.306062148,0,0.306058388,0
0.307063019,0,0.307056296,0
0.308066519,0,0.308055907,0
0.309067482,0,0.309057814,0
0.3100635,0,0.310058536,0
0.311064185,0,0.311059592,0
0.312065111,0,0.312053518,0
0.313066019,0,0.313055981,0
0.314062723,0,0.314058111,0
0.315064593,0,0.31505874,0
0.316064537,0,0.316058333,0
0.317064204,0,0.317057981,0
0.318073556,0,0.318056092,0
0.319064408,0,0.319058036,0
0.320063408,0,0.32005737,0
0.321067463,0,0.321057462,0
0.322073297,0,0.322056888,0
0.323074167,0,0.323056536,0
0.324064889,0,0.324055888,0
0.325073722,0,0.325055703,0
0.326063241,0,0.326056573,0
0.327073519,0,0.327055259,0
0.328064648,0,0.328058481,0
0.329072945,0,0.329055851,0
0.330065574,0,0.330056814,0
0.331074222,0,0.331056888,0
0.332063982,0,0.332055722,0
0.333073611,0,0.333056314,0
0.334063222,0,0.334056055,0
0.335063722,0,0.335056814,0
0.336064908,0,0.336054536,0
0.337065,0,0.337056925,0
0.338062167,0,0.338057018,0
0.339063926,0,0.339054351,0
0.340063908,0,0.340052925,0
0.341062148,0,0.341056629,0
0.342063,0,0.342055944,0
0.34306413,0,0.343054259,0
0.344063741,0,0.344052666,0
0.345061982,0,0.345055129,0
0.346062593,0,0.346054481,0
0.347063,0,0.347056777,0
0.348065556,0,0.348053666,0
0.349064445,0,0.349059925,0
0.350062371,0,0.35005874,0
0.351073797,0,0.351054092,0
0.352065537,0,0.352053185,0
0.353062982,0,0.353054333,0
0.354063278,0,0.354057833,0
0.355061778,0,0.355056185,0
0.356065315,0,0.356054629,0
0.357063445,0,0.357055759,0
0.358065741,0,0.358055129,0
0.359065685,0,0.359053777,0
0.36006313,0,0.360056444,0
0.361062204,0,0.361056148,0
0.36206463,0,0.362056833,0
0.363073315,0,0.363056499,0
0.364064704,0,0.364055444,0
0.365065148,0,0.365058073,0
0.36606776,0,0.366056222,0
0.367073815,0,0.367056444,0
0.368065834,0,0.36805524,0
0.369073778,0,0.369057277,0
0.370063463,0,0.37005887,0
0.371073667,0,0.371056388,0
0.372064852,0,0.372055962,0
0.373067797,0,0.373057185,0
0.374064185,0,0.374058092,0
0.375073722,0,0.375058759,0
0.376065074,0,0.376055796,0
0.377069741,0,0.37705724,0
0.378066945,0,0.378056425,0
0.379081519,0,0.379055148,0
0.380064667,0,0.380056999,0
0.381073167,0,0.381054148,0
0.382064037,0,0.382055462,0
0.383068871,0,0.383056555,0
0.384064611,0,0.384056888,0
0.385073611,0,0.385055259,0
0.386064019,0,0.386057592,0
0.387074537,0,0.387059036,0
0.388065648,0,0.388058388,0
0.389069148,0,0.389060018,0
0.390067889,0,0.390057573,0
0.391074852,0,0.391056833,0
0.392063389,0,0.392056277,0
0.393073408,0,0.393057536,0
0.394065778,0,0.394056536,0
0.395073871,0,0.395056851,0
0.396064093,0,0.396050185,0
0.397065037,0,0.397047962,0
0.398058778,0,0.398056518,0
0.399058667,0,0.399052592,0
0.400065371,0,0.400052999,0
0.401066,0,0.401051314,0
0.402062204,0,0.402058796,0
0.403054945,0,0.403050296,0
0.404075,0,0.404054018,0
0.405068019,0,0.405056462,0
0.406068093,0,0.406058166,0
0.407067445,0,0.407057055,0
0.408064315,0,0.40805474,0
0.409064259,0,0.409056333,0
0.41006363,0,0.41005787,0
0.411069315,0,0.411052703,0
0.412064593,0,0.412052907,0
0.413063185,0,0.41305711,0
0.414062334,0,0.414055666,0
0.415064556,0,0.41505574,0
0.416063167,0,0.416056425,0
0.417064482,0,0.417057666,0
0.418064778,0,0.41805637,0
0.419064297,0,0.419052962,0
0.420063204,0,0.420057073,0
0.421062945,0,0.421059055,0
0.422063778,0,0.422058036,0
0.423063297,0,0.42305537,0
0.424068537,0,0.424058092,0
