PlantTime,ControllerTime
0.001097259,0.001124185
0.002073426,0.002060537
0.003069481,0.003092481
0.004069093,0.004081759
0.005068722,0.005078907
0.006068926,0.006079018
0.007068278,0.007079166
0.008068685000000001,0.008078185
0.009067443999999999,0.009078648
0.010068352,0.010077666
0.011068074,0.011078629
0.012068222,0.012077537
0.01306763,0.013077833
0.014068704,0.014079166
0.015067296,0.015078703
0.016068241,0.016077351
0.0170665,0.017079129
0.018067352,0.018077111
0.01907,0.01907774
0.02006737,0.020078
0.021067667,0.021077611
0.022066241,0.022077463
0.023067389,0.023077296
0.024067204,0.024078055
0.025067815,0.025076907
0.026066815,0.026076926
0.027067204,0.027077111
0.028067537,0.028077611
0.029069463,0.029077111
0.030067,0.030077592
0.031065704,0.031078944
0.032066296,0.032077185
0.033065222,0.033076518
0.034066019,0.034076407
0.035066296,0.035076703
0.036067593,0.036077092
0.037066204,0.037078074
0.038065722,0.038077259
0.039065981,0.039076574
0.040066148,0.040076648
0.041065315,0.041077203
0.042065,0.042076481
0.043066093,0.043076481
0.044066593,0.044077055
0.045065741,0.045076722
0.046065481,0.046076722
0.047065648,0.047076629
0.048065667,0.048076111
0.049065889,0.049076222
0.050065852,0.050076481
0.05106687,0.051076888
0.052065852,0.052077018
0.053065759,0.053076722
0.054065481,0.054076703
0.055065537,0.055077555
0.056065796,0.056076463
0.057066463,0.057077185
0.058066148,0.058076926
0.059066167,0.059076851
0.060065944,0.06007674
0.061065759,0.061076796
0.062065648,0.062076
0.063065444,0.063076351
0.064066093,0.064077166
0.065065315,0.06507623999999999
0.06606664800000001,0.066076888
0.067066944,0.067076055
0.068066741,0.06807592599999999
0.069065481,0.06907690700000001
0.07006520400000001,0.070076796
0.07106681500000001,0.071075814
0.07206575899999999,0.072077407
0.07306544399999999,0.073076777
0.07406618500000001,0.07407601799999999
0.07506668499999999,0.07507631400000001
0.076066204,0.076077574
0.077065907,0.077076926
0.07806529600000001,0.078076426
0.07906587,0.07907605500000001
0.080066,0.080076574
0.081068074,0.081076703
0.082069907,0.08207703700000001
0.08306646299999999,0.083086833
0.08407031500000001,0.084076944
0.085069852,0.08507914799999999
0.08606844399999999,0.086081907
0.08706775899999999,0.08707796299999999
0.088070352,0.08807724
0.089069018,0.089079592
0.09006953700000001,0.090078555
0.091068074,0.091078666
0.09206813,0.092077981
0.09306729599999999,0.09307737000000001
0.09407051800000001,0.09407699999999999
0.095067241,0.09508022200000001
0.09606983299999999,0.09607592600000001
0.097067204,0.097082037
0.09806925900000001,0.098078055
0.099067611,0.09908027699999999
0.1000685,0.100077129
0.101069,0.101077351
0.102068222,0.102075722
0.103068815,0.1030765
0.104067981,0.104077907
0.105068444,0.105077426
0.1060665,0.106077129
0.107067704,0.107076444
0.108069315,0.108075944
0.109068222,0.109078796
0.110067074,0.110077018
0.111066944,0.111077092
0.112066944,0.112075592
0.113067,0.113076851
0.114070111,0.114075463
0.115070574,0.115078759
0.116071259,0.116079351
0.1170705,0.117079963
0.118071685,0.118079759
0.119070407,0.119079685
0.120071926,0.120082148
0.121071407,0.121081703
0.122071981,0.122081092
0.123071555,0.123080407
0.124070111,0.124081222
0.125071593,0.12507974
0.126070167,0.126079925
0.127071111,0.127080592
0.12807187,0.128081444
0.129073555,0.129080851
0.130071315,0.130082833
0.13107063,0.131080814
0.132069352,0.132079925
0.133071574,0.133080592
0.134071074,0.134079555
0.135070833,0.135081203
0.136071907,0.136082574
0.137070555,0.137082277
0.138071518,0.138080314
0.139072148,0.139079925
0.140070055,0.140079444
0.141073463,0.141081851
0.142071018,0.142079777
0.14307037,0.143079555
0.144072315,0.144080203
0.145071444,0.145079888
0.146071704,0.146081481
0.147072148,0.147081629
0.148070944,0.148080611
0.149072463,0.149081463
0.150070907,0.150081129
0.1510705,0.151082555
0.152072833,0.152080277
0.15307113,0.153079629
0.154071241,0.154080314
0.155071944,0.155079333
0.156070759,0.15608074
0.157069444,0.157079222
0.158070667,0.158080463
0.159071093,0.15908124
0.160069667,0.160080444
0.161071759,0.161080111
0.162070518,0.16208137
0.163071204,0.163080833
0.164072185,0.164079611
0.165072389,0.165081277
0.166071815,0.166081722
0.16707137,0.167081407
0.168072222,0.168081611
0.169071463,0.169082722
0.17007187,0.170081277
0.1710715,0.171080314
0.17207113,0.172080925
0.173069648,0.173080574
0.174070592,0.174081111
0.175072018,0.175081388
0.176071092,0.176081259
0.177070685,0.177080314
0.178069833,0.178080851
0.17907013,0.179082296
0.180069981,0.180081444
0.181069852,0.181081111
0.182070796,0.182081129
0.183071537,0.183081148
0.184070185,0.184079944
0.185071167,0.185081018
0.186070685,0.186080685
0.187069685,0.187079722
0.188073074,0.188080944
0.189070907,0.189082444
0.19007,0.190080685
0.191071555,0.191081537
0.192071574,0.192080518
0.193072074,0.193082055
0.194072518,0.194080703
0.195072426,0.195081722
0.196072259,0.19608174
0.197070592,0.197081666
0.198068981,0.198082592
0.199068315,0.199080407
0.200067907,0.200079648
0.201067944,0.201078759
0.202068426,0.202079203
0.203067259,0.203077777
0.204066555,0.204077925
0.205067278,0.205078277
0.206067555,0.206078259
0.207066963,0.207078444
0.208067796,0.208079185
0.209067963,0.209079851
0.210068352,0.210078648
0.211071926,0.211079259
0.212072259,0.212080833
0.213072722,0.213081592
0.214071444,0.214081518
0.215072926,0.215083148
0.21607187,0.2160815
0.217071648,0.217080944
0.218072111,0.218082481
0.219072518,0.219081481
0.220070759,0.220080981
0.221072574,0.221082222
0.222072815,0.222080907
0.223071815,0.223081814
0.224070055,0.224082648
0.22507163,0.225082222
0.226070685,0.22608037
0.227071926,0.2270815
0.228071,0.228081907
0.22907037,0.229081833
0.230071333,0.230082037
0.231070518,0.23108287
0.232071426,0.232080851
0.233071241,0.233080962
0.234072296,0.234081277
0.235072129,0.235083537
0.236070444,0.236083722
0.237071018,0.237079296
0.2380725,0.238083296
0.239071611,0.239082259
0.240073611,0.240082555
0.241072074,0.241082685
0.242070463,0.242080722
0.243071778,0.243081722
0.244071574,0.244081703
0.245071463,0.24508074
0.246073092,0.24608124
0.247071592,0.24708037
0.248071222,0.248080222
0.249071537,0.249081666
0.250071,0.250080814
0.251071352,0.251082074
0.252071611,0.252081666
0.253071018,0.253080333
0.254070352,0.254080759
0.255071555,0.255080037
0.256072555,0.256081351
0.257072333,0.257080648
0.258071463,0.258081574
0.259069796,0.259080925
0.260071611,0.260080148
0.261070296,0.261083166
0.262069667,0.262081518
0.263072055,0.263082685
0.264072889,0.264080277
0.265069981,0.265081129
0.266069815,0.266081388
0.267067722,0.267080296
0.268068685,0.268080055
0.269067259,0.26907787
0.270068352,0.270078666
0.271067741,0.271078111
0.272068148,0.272078685
0.273067333,0.273078185
0.274068537,0.274078333
0.275067463,0.275077481
0.276067407,0.276078055
0.277067481,0.277077907
0.278066981,0.278078388
0.279067,0.279077814
0.280068,0.280078129
0.281067481,0.281077962
0.282066907,0.282079666
0.283068722,0.283077888
0.284069,0.284077314
0.285070352,0.285079092
0.286072278,0.286080055
0.287070815,0.287079018
0.288070259,0.288081018
0.289071555,0.289080259
0.290072481,0.290080222
0.291069963,0.291082314
0.292072537,0.292082055
0.293071111,0.293080796
0.294071389,0.294078111
0.295071111,0.295082203
0.296073204,0.296079925
0.297071296,0.297079999
0.298071389,0.298081981
0.299072666,0.299081648
0.300072296,0.300080296
0.301073518,0.301082111
0.302070741,0.302080759
0.303072204,0.303079592
0.304072611,0.30408087
0.305070574,0.305078907
0.306071611,0.306081074
0.307072407,0.307082499
0.308069981,0.308081351
0.309072241,0.309081944
0.310072741,0.310080611
0.311071518,0.311081648
0.312070796,0.312081055
0.313071537,0.313081277
0.314070907,0.314082407
0.315070222,0.315080833
0.316072722,0.316079222
0.317070852,0.317081592
0.318071018,0.318080425
0.319069648,0.319081129
0.320071407,0.320080444
0.321070889,0.321080074
0.322071592,0.322081314
0.323069722,0.323081018
0.32407037,0.324081018
0.325070833,0.325079777
0.326071426,0.326083444
0.327070241,0.327080999
0.328071463,0.328081296
0.329070278,0.329080777
0.330073092,0.330080166
0.331071426,0.331081036
0.332070574,0.332080407
0.333070741,0.333080888
0.334073185,0.334080351
0.335072148,0.335079444
0.336074426,0.336083833
0.337070759,0.33707974
0.338071,0.338082425
0.339070518,0.339082703
0.340070944,0.340081092
0.341070685,0.341081314
0.342070518,0.342081722
0.343070963,0.343082851
0.344073055,0.344079148
0.345072926,0.34507924
0.346071666,0.346082907
0.347071611,0.347082685
0.348072,0.348083018
0.349072055,0.349081018
0.350071259,0.350081685
0.351073426,0.351081185
0.352072074,0.352081351
0.353072666,0.353081925
0.354072555,0.35408074
0.355071815,0.355081907
0.356070333,0.356080629
0.357072222,0.357079796
0.358071074,0.358081925
0.359071704,0.359081036
0.360072629,0.360080481
0.361071333,0.361081444
0.362070203,0.362081629
0.363072111,0.36308024
0.364071037,0.36407924
0.365069889,0.365079722
0.366072407,0.366082611
0.367071444,0.36707937
0.368071926,0.368082277
0.36907187,0.369079277
0.370070778,0.370080666
0.37107187,0.37108124
0.372071315,0.372079185
0.373070352,0.373080611
0.374071389,0.374080611
0.375070092,0.375081833
0.376070315,0.376079444
0.377072055,0.377081036
0.378071926,0.378082944
0.379072055,0.379080907
0.380073278,0.380081462
0.381071666,0.381081036
0.382070703,0.382081111
0.383071352,0.383080518
0.384070203,0.384080092
0.385069889,0.385080962
0.386071685,0.386081666
0.387071315,0.387080444
0.388071018,0.388082555
0.389070778,0.389080351
0.390071555,0.39008024
0.391071074,0.391081592
0.392071611,0.392081925
0.393071407,0.393081518
0.394071037,0.394080833
0.395070611,0.395081666
0.396071,0.396082777
0.397071703,0.397079666
0.398069611,0.398081407
0.399072703,0.399081092
0.400070426,0.400080388
0.401071259,0.401081148
0.402071796,0.402081314
0.403071352,0.403080629
0.404070555,0.404081833
0.405071444,0.405081999
0.406071129,0.406081629
0.40707037,0.407080814
0.408072111,0.408081481
0.409071222,0.409083036
0.410071333,0.410080629
0.411069796,0.411082185
0.412070574,0.412080555
0.413070703,0.413079703
0.414071018,0.414079962
0.415070815,0.415080425
0.416070444,0.416081129
0.417071833,0.41708074
0.418070037,0.418081944
0.419071741,0.419081296
0.420070278,0.420079925
0.421071074,0.421080907
0.422071444,0.422080111
0.423071352,0.423082018
0.42407074,0.42408111
0.425070463,0.425080851
0.426071222,0.426082277
0.427070259,0.42708211
0.428072018,0.428081666
0.429072407,0.429081222
0.430071018,0.430082629
0.431071203,0.431081073
0.432070796,0.432081703
0.433072222,0.433081833
0.434071926,0.43408111
0.435071148,0.435080962
0.43607087,0.436080481
0.437071518,0.437082333
0.438071463,0.43808187
0.4390725,0.439080962
0.440072778,0.440081333
0.441070722,0.441081333
0.442072074,0.442080796
0.44307124,0.44308124
0.444071315,0.444080222
0.445070833,0.445079851
0.446070481,0.446081777
0.447072518,0.447081999
0.448070833,0.448080833
0.449071926,0.449080296
0.450071722,0.45008174
0.45107174,0.45108187
0.452071778,0.452081944
0.453072222,0.453082907
0.454074703,0.454081703
0.455070055,0.455081592
0.456072074,0.456083277
0.457071833,0.457081499
0.458072629,0.458079981
0.459071759,0.459080296
0.460071463,0.460081092
0.46107174,0.461080722
0.462072092,0.462082388
0.463071259,0.463082648
0.464067592,0.464080499
0.465067926,0.465081055
0.466067092,0.466079018
0.467067074,0.467078685
0.468068092,0.468079185
0.469067759,0.469077648
0.470067907,0.470077759
0.471068481,0.471080925
0.472067315,0.472079333
0.47306837,0.473077759
0.474067166,0.474078796
