thread1,thread2
0.001117629,0.001097037
0.002077685,0.002093148
0.003071722,0.003093852
0.004069759,0.004093815
0.005069629,0.005093815
0.006069111,0.006093796
0.007069148,0.007093778
0.008069444,0.008093741
0.009068648,0.009093519
0.010068907,0.010093685
0.011068611,0.011093833
0.012069333,0.012093556
0.013069241,0.013093574
0.014068704,0.01409387
0.015068907,0.015093759
0.016068648,0.016093852
0.017068426,0.017093926
0.018068815,0.018093852
0.019068833,0.019093945
0.020068685,0.0200935
0.021068759,0.021093574
0.022068704,0.022093648
0.023068981,0.023093722
0.024068574,0.024093833
0.025068389,0.02509363
0.026068389,0.026093741
0.027068352,0.027093685
0.028068722,0.028093778
0.029068463,0.029093556
0.030068759,0.030093741
0.031068574,0.031093648
0.032068666,0.032093685
0.033068611,0.033093519
0.034068407,0.034094259
0.035069074,0.035093611
0.036068741,0.036093796
0.037069129,0.03709363
0.038068537,0.038093722
0.039068666,0.039093648
0.040068611,0.040093741
0.041068166,0.041093611
0.042068537,0.042093611
0.043068685,0.043093463
0.044068537,0.044093759
0.045068537,0.045093667
0.046068722,0.046093611
0.047068704,0.047093852
0.048068722,0.048093722
0.049068648,0.049093815
0.050068722,0.050093648
0.051068259,0.051093519
0.052068963,0.052093667
0.053068629,0.053093722
0.054068833,0.054093889
0.055068889,0.055093648
0.056068685,0.056093741
0.057068426,0.057093667
0.058068648,0.058093667
0.059068315,0.059093796
0.060068944,0.060093537
0.061068815,0.061093407
0.062068796,0.062093667
0.06306846300000001,0.0630935
0.064068685,0.06409363
0.065068296,0.065093648
0.066068815,0.066093815
0.067068537,0.067093704
0.068068648,0.068093685
0.069068981,0.069093556
0.07006881500000001,0.070093982
0.071069092,0.071093833
0.072068852,0.072093648
0.073068518,0.073093722
0.074068815,0.074093556
0.075068278,0.075093537
0.076068629,0.076093667
0.077068741,0.077093593
0.07806866599999999,0.078094074
0.07906853699999999,0.079093593
0.08006872199999999,0.08009353700000001
0.081068222,0.081093741
0.082068555,0.082093556
0.083068666,0.083093685
0.08406857399999999,0.084094074
0.08506888899999999,0.08509351900000001
0.086068092,0.086093611
0.087067741,0.087093685
0.088067741,0.088094111
0.089067592,0.089093982
0.09006829600000001,0.09009368500000001
0.091067648,0.091093537
0.092067963,0.092093519
0.093067389,0.093093778
0.09406827800000001,0.094093815
0.095068185,0.095094278
0.096070185,0.09609385199999999
0.09706937,0.097093685
0.098068741,0.098094056
0.099069,0.09909387
0.100069018,0.100093815
0.101068981,0.101094037
0.102068889,0.102093926
0.103069185,0.103093926
0.104068703,0.104094315
0.105068703,0.105094037
0.106069741,0.106094093
0.107068981,0.107094167
0.108070166,0.108093722
0.109069092,0.109093833
0.110068722,0.110093815
0.111068944,0.111093796
0.112068981,0.112093741
0.113068759,0.113093926
0.114068574,0.114093685
0.115068574,0.115093741
0.116068703,0.116093815
0.117068889,0.117094167
0.118068815,0.118093945
0.119068833,0.119093982
0.120069481,0.120093778
0.121070296,0.121094
0.122068648,0.122093982
0.123068833,0.123093648
0.12406874,0.124093815
0.125069259,0.125093944
0.126068796,0.126093907
0.12706924,0.127093778
0.128069185,0.128093963
0.129068722,0.129093889
0.130069185,0.130094074
0.131068629,0.131093982
0.132068685,0.132093852
0.133069092,0.133093778
0.134068722,0.134093944
0.135068574,0.135093889
0.13606924,0.136093796
0.137068444,0.137094093
0.138069352,0.138094037
0.139068537,0.139093722
0.14006924,0.140093944
0.141068463,0.141094019
0.142068629,0.142093685
0.143068648,0.143093741
0.144068629,0.144094352
0.145069111,0.145093852
0.146068778,0.146093982
0.147068852,0.147093796
0.14806924,0.148093778
0.149068426,0.149093815
0.150068944,0.150093926
0.151069,0.151093796
0.152069111,0.152093833
0.153068963,0.153093889
0.154068592,0.154093815
0.155068685,0.155093944
0.15606874,0.156093778
0.157068815,0.157093759
0.158068852,0.158093907
0.15906874,0.159094185
0.16006924,0.160094056
0.161068796,0.161093907
0.162069222,0.162093889
0.163069315,0.163093759
0.164069278,0.16409413
0.165068833,0.165093889
0.166068703,0.166093815
0.167068629,0.167093982
0.168068815,0.168093833
0.169068981,0.169093759
0.170069,0.170093982
0.171068278,0.171093889
0.172068685,0.172093778
0.173069037,0.173093704
0.174068574,0.174093685
0.175068685,0.175093889
0.176069278,0.17609363
0.177068907,0.177093759
0.178069685,0.178093889
0.179068778,0.179093648
0.180068907,0.180093796
0.18106924,0.181093815
0.182068833,0.182093685
0.18306874,0.183093852
0.184068815,0.184094037
0.18506887,0.185093759
0.186069574,0.186093741
0.187069222,0.187093741
0.188069463,0.188094019
0.18906924,0.189093648
0.190068889,0.190093889
0.191069166,0.19109387
0.192069315,0.192094111
0.193068648,0.193093833
0.194069037,0.194093593
0.195067685,0.195094019
0.196069222,0.196094
0.197068037,0.197094556
0.198068796,0.198093722
0.199068277,0.199093889
0.20006787,0.200093556
0.201067722,0.201094259
0.202067889,0.202093796
0.203067407,0.203094204
0.204071055,0.204093741
0.205069852,0.205093759
0.206069111,0.206093944
0.207069037,0.207093778
0.208068889,0.208093759
0.20906924,0.209094241
0.210069037,0.210093667
0.211069111,0.211093741
0.212068426,0.212093815
0.213069129,0.213093833
0.214068407,0.214093815
0.21506887,0.215093759
0.216069074,0.216093685
0.217069148,0.217093926
0.218069166,0.218093907
0.219069426,0.219093704
0.220068666,0.220093778
0.221069611,0.221093944
0.222068981,0.222093852
0.223069,0.223093722
0.224069037,0.224093574
0.225068944,0.225093667
0.226069111,0.226093833
0.227068963,0.22709387
0.228068852,0.22809387
0.229069037,0.229093926
0.230069296,0.230094074
0.231069092,0.23109387
0.232069685,0.232093815
0.233068944,0.233093704
0.234069074,0.234093815
0.235068889,0.235093648
0.236068833,0.236094074
0.237069037,0.237093741
0.238069018,0.238094241
0.23906887,0.239093593
0.24006937,0.240093889
0.241069389,0.241093759
0.242069074,0.242093648
0.243068833,0.243093796
0.244068833,0.244093889
0.245069129,0.245094167
0.246069018,0.246093852
0.247069111,0.247093907
0.248069426,0.248093815
0.249069018,0.249094
0.25006924,0.25009387
0.251068963,0.251093778
0.252068889,0.252094352
0.253069407,0.253093852
0.254069259,0.25409363
0.25506887,0.255094
0.256069259,0.256093944
0.257069444,0.257093852
0.258068963,0.258093778
0.259069,0.259093759
0.260069,0.260094204
0.26106887,0.261093833
0.262068907,0.262093852
0.263068796,0.263093667
0.264068907,0.264093759
0.265069277,0.265093833
0.266069222,0.266094018
0.267069555,0.267093722
0.26806924,0.268093852
0.269069148,0.269094185
0.270069037,0.270093944
0.271069166,0.271094
0.272069222,0.272093704
0.273068703,0.273093889
0.274069111,0.274093759
0.275069037,0.275093741
0.276069592,0.276094111
0.277068833,0.277093833
0.278069481,0.278094037
0.279068796,0.279093778
0.280069259,0.280094
0.281068944,0.281093889
0.28206887,0.282093944
