thread1,thread2
0.001119685,0.001096222
0.002076019,0.002098444
0.003074945,0.003093741
0.004074408,0.004093759
0.005073222,0.005093296
0.006073,0.006093481
0.007072908,0.007093426
0.008073851999999999,0.008093517999999999
0.009072834,0.009093426
0.01007263,0.010092981
0.011072426,0.011093167
0.012072593,0.012093296
0.013072463,0.013093352
0.014072426,0.014093333
0.015072648,0.01509313
0.016072334,0.016093185
0.0170725,0.017093389
0.018072222,0.018093204
0.019072852,0.019093296
0.020072463,0.020093407
0.021072778,0.021093296
0.022072445,0.022093111
0.023072537,0.023093444
0.024072574,0.024093259
0.025072389,0.025093389
0.026072963,0.026093278
0.027073556,0.027093352
0.028072463,0.028093407
0.029072556,0.029093241
0.030072648,0.030096852
0.031076259,0.031094518
0.032074482,0.032093796
0.033073926,0.033093444
0.034072556,0.034093648
0.035073241,0.035093648
0.036072982,0.036093537
0.037073352,0.037093555
0.038073222,0.0380935
0.039072815,0.039093685
0.040072834,0.040093444
0.041072926,0.041093407
0.042072926,0.042093481
0.04307313,0.043093481
0.044073019,0.04409337
0.045072871,0.045093574
0.046073037,0.046093352
0.047072963,0.047093463
0.048072759,0.048093593
0.049073222,0.049093593
0.050072889,0.050093704
0.051073074,0.051093852
0.052073426,0.05209363
0.053072926,0.053093333
0.054073037,0.054093481
0.055072963,0.055093444
0.056072889,0.056093593
0.057072889,0.05709363
0.058072815,0.058093518
0.059072982,0.059093704
0.060072945,0.060093611
0.061072889,0.061093574
0.062073037,0.062093407
0.06307338899999999,0.063095555
0.064073482,0.06409229600000001
0.065072297,0.065094648
0.066073222,0.06609372199999999
0.06707305600000001,0.067093389
0.06807237100000001,0.06809359299999999
0.06907279700000001,0.06909396299999999
0.07007279700000001,0.070093352
0.071072463,0.071093778
0.072073185,0.072093518
0.073072871,0.073093518
0.074072371,0.07409318500000001
0.07507253699999999,0.075093963
0.07607283400000001,0.07609349999999999
0.0770725,0.077093593
0.078072815,0.07809361099999999
0.07907307399999999,0.079093759
0.080072667,0.08009340700000001
0.08107281500000001,0.081093518
0.082072574,0.082093815
0.08307262999999999,0.083093574
0.08407268499999999,0.084093574
0.08507316700000001,0.08509464799999999
0.086072259,0.086094315
0.087072148,0.08709431500000001
0.088070519,0.088092111
0.089074445,0.08909151799999999
0.090072241,0.090091796
0.09107159300000001,0.091102963
0.092072,0.092099574
0.093077426,0.093097018
0.094075574,0.094097518
0.095075334,0.09509701800000001
0.09607531499999999,0.096099685
0.09707529600000001,0.097096537
0.098075945,0.098097148
0.09907542599999999,0.099097241
0.100075259,0.100097018
0.101075296,0.101097481
0.102076019,0.102097037
0.103075574,0.103097
0.104076278,0.104096907
0.105075834,0.105097611
0.106075741,0.106097555
0.107076222,0.10709737
0.108075259,0.10809863
0.109075519,0.109097518
0.110075259,0.11009737
0.111075074,0.111097167
0.112075556,0.112096778
0.113075482,0.113097278
0.114075463,0.114097204
0.115075222,0.115096796
0.116075185,0.116097444
0.117075259,0.117096704
0.118075889,0.118097185
0.119075241,0.11909687
0.1200755,0.120096889
0.121075426,0.121098833
0.122075519,0.122097592
0.123074982,0.123097092
0.124074963,0.124096981
0.125074222,0.125097241
0.126075519,0.126098278
0.127075222,0.127098018
0.128075648,0.128098204
0.129075408,0.12909737
0.130074908,0.130097426
0.131075445,0.131097037
0.132074908,0.132101
0.13307463,0.133098537
0.134075963,0.134097926
0.135076389,0.135098111
0.136075685,0.136097222
0.137075482,0.137097815
0.138075167,0.138097074
0.139076315,0.139097352
0.140076371,0.140096555
0.141075778,0.141097555
0.142075352,0.142097611
0.143075278,0.143097
0.14407513,0.144098185
0.145075759,0.145097222
0.146075148,0.146097278
0.147074352,0.147097481
0.148075148,0.148097611
0.149076204,0.149097537
0.150075759,0.150097018
0.151075611,0.151097667
0.152075167,0.152097278
0.153075111,0.153097518
0.154075482,0.154096074
0.155074241,0.155096704
0.156074833,0.15609687
0.157074778,0.157096611
0.158075445,0.158097185
0.159075482,0.159096815
0.160075408,0.160097926
0.161075815,0.161097537
0.162075482,0.162097815
0.163074759,0.163097778
0.164075871,0.164097611
0.165076445,0.165097296
0.166075296,0.166098722
0.167075519,0.167097481
0.16807513,0.168098074
0.169074852,0.169099129
0.170075463,0.170097185
0.171075648,0.171096111
0.172075222,0.172097444
0.173076019,0.173096926
0.17407563,0.174097352
0.175076222,0.175097241
0.176075185,0.176097444
0.177074722,0.177098185
0.178075482,0.178097259
0.179075426,0.179097407
0.180074648,0.180096889
0.181074778,0.181097037
0.182075537,0.182097092
0.183075204,0.183096815
0.184075056,0.184096611
0.185075371,0.185096759
0.186075852,0.186096833
0.187075445,0.187097296
0.188075556,0.188096592
0.189074574,0.189096759
0.190075241,0.190096407
0.191076222,0.191096185
0.192075482,0.192092352
0.193072889,0.193092907
0.194071537,0.194091833
0.195071667,0.195092333
0.196071982,0.196094352
0.197071871,0.197092518
0.198071759,0.198100629
0.199076241,0.199092296
0.200075185,0.200092926
0.201072704,0.201091148
0.202071815,0.202101259
0.203074945,0.2031
0.204078685,0.204096944
0.205075685,0.205097222
0.206074815,0.206096889
0.207076371,0.207097555
0.208076759,0.208097704
0.209074741,0.209097241
0.210074815,0.210097518
0.211075445,0.211097315
0.212075426,0.212097037
0.213074871,0.213097963
0.214075259,0.214098518
0.215074982,0.215097666
0.216075463,0.216096796
0.217075796,0.217097278
0.21807587,0.218097648
0.219075796,0.219097722
0.22007537,0.220097648
0.221075648,0.221097278
0.222075685,0.222097407
0.223075333,0.223097685
0.224075167,0.224098185
0.225075574,0.225097166
0.226075148,0.226097148
0.22707613,0.227097981
0.228075648,0.228097278
0.229075204,0.229097537
0.230075259,0.2300975
0.231075463,0.231097963
0.232075556,0.232100185
0.233074908,0.233100222
0.23407537,0.234097148
0.235075945,0.235097333
0.236076037,0.236097611
0.237075222,0.237097648
0.238075056,0.238098241
0.239075685,0.23909787
0.240075445,0.240097648
0.241074982,0.241096981
0.242075537,0.242096463
0.243075037,0.243098481
0.244075982,0.244097555
0.245075352,0.245096889
0.24607537,0.246098092
0.247074833,0.247097463
0.248075389,0.248098518
0.249075685,0.249097704
0.250075945,0.250098018
0.251075241,0.251097611
0.252075352,0.252100018
0.253075611,0.253097296
0.254075556,0.254097037
0.255074648,0.255096833
0.256074093,0.256097148
0.257073889,0.257097666
0.258075389,0.258097944
0.259075,0.259097963
0.260074982,0.260097166
0.261074463,0.261098333
0.262075519,0.262097148
0.263073982,0.263099981
0.264074704,0.264097407
0.265075574,0.265097555
0.266074815,0.266096741
0.267074315,0.267097815
0.268075111,0.268096685
0.269075315,0.269097611
0.270075037,0.270097278
0.271075389,0.271097204
0.272075278,0.272096889
0.273074537,0.273097055
0.274074982,0.274097092
0.2750745,0.275097444
0.276074241,0.276096685
0.277074926,0.277097222
0.278074722,0.278097315
0.279075111,0.279096907
0.280075482,0.280095741
0.281075352,0.28110137
0.282074704,0.282095741
0.283075611,0.283092685
0.284075815,0.284091296
0.285070741,0.285090778
0.286070278,0.286090981
0.287069852,0.287090685
0.288069722,0.288095537
0.28907363,0.289091444
0.290071167,0.290090778
0.291069593,0.291090703
0.292069982,0.292091074
0.293069889,0.293090463
0.294069741,0.294090352
0.29506963,0.295090518
0.296069852,0.296090537
0.297069593,0.297090611
0.298069741,0.298090555
0.299069889,0.299090611
0.30007,0.300091203
0.301070056,0.301091074
0.30207013,0.302090907
0.303070074,0.303091815
0.304071907,0.304090315
0.305068685,0.305090074
0.306068315,0.306090055
0.307068407,0.307090278
0.308068445,0.308091815
0.309069222,0.30909137
0.310071352,0.310091037
0.311071648,0.311090833
0.312070685,0.31209087
0.31307063,0.313091074
0.314070482,0.314090648
0.315070204,0.315091092
0.316070241,0.316091407
0.317069796,0.317090741
0.318069945,0.318090759
0.319069556,0.319090741
0.320070445,0.320091129
0.321069982,0.321090722
0.322070352,0.322095203
0.323070167,0.323091315
0.324071537,0.324090518
0.325070037,0.325091055
0.326070148,0.326090741
0.327069852,0.327090852
0.328069759,0.328090629
0.329070037,0.329090722
0.330069815,0.330090703
0.331069648,0.331090778
0.33207013,0.3320905
0.333069611,0.333090611
0.334069982,0.334092426
0.33506987,0.3350915
0.336071741,0.336091463
0.337070704,0.337091074
0.338070352,0.338090796
0.339070019,0.339091333
0.340070519,0.340091278
0.341070833,0.341091611
0.342070315,0.342090426
0.343070741,0.343091
0.344070037,0.344090981
0.345070148,0.34509637
0.346070093,0.346091426
0.347071315,0.347091592
0.348071259,0.348090981
0.349070241,0.349090833
0.350070333,0.350091074
0.351069889,0.351090796
0.352069648,0.352090796
0.353070389,0.3530915
0.354070352,0.354091222
0.355070167,0.355091074
0.356070482,0.356091778
0.357070111,0.357091166
0.35807013,0.358095574
0.359070296,0.359091222
0.360071611,0.360091426
0.361070611,0.36109087
0.362070056,0.362090592
0.363070389,0.363090815
0.364070111,0.364090629
0.365070111,0.365090963
0.366070019,0.366091055
0.367070519,0.367091055
0.368070407,0.368090592
0.369069685,0.369091037
0.370070222,0.370091018
0.371069852,0.371090778
0.37207013,0.372090685
0.37306987,0.373090815
0.374070444,0.374090907
0.375069852,0.375090778
0.376070389,0.376094926
0.377073204,0.377091481
0.378070944,0.378091333
0.379071259,0.379091018
0.380070611,0.380091352
0.381069982,0.381091148
0.382070352,0.382090926
0.383069944,0.383091092
0.384070259,0.384091129
0.385069611,0.385090889
0.386070593,0.38609087
0.387070352,0.387091166
0.3880705,0.388091
0.389070278,0.389090833
0.39007013,0.390091129
0.391069778,0.391091055
0.392070074,0.392094481
0.393070296,0.393090629
0.39407113,0.394091037
0.395070611,0.395090778
0.396070315,0.396091037
0.397070074,0.397090944
0.39807,0.398090444
0.399069963,0.399090796
0.40007,0.400091092
0.401069537,0.401091277
0.402070352,0.402091
0.403070278,0.403090889
0.404070204,0.404090944
0.405069815,0.405090666
0.406070148,0.406091074
0.407069833,0.407095537
0.408070167,0.408091555
0.409071722,0.409090389
0.410069741,0.41009037
0.411068944,0.411090481
0.41206913,0.412090777
0.413069167,0.413090852
0.414069167,0.414091852
0.415069667,0.41509087
0.416069574,0.416091185
0.417069093,0.417091166
0.418071222,0.418091963
0.419070741,0.419091129
0.420070407,0.420092185
0.421070333,0.421091055
0.422070852,0.422091389
0.423070093,0.423091185
0.424069889,0.424091
0.42507,0.425094833
0.426070593,0.426090926
0.427071907,0.42709074
0.428070556,0.428090833
0.429070185,0.429090981
0.430070315,0.430091185
0.431070148,0.431090796
0.432070278,0.432090963
0.43307013,0.433090666
0.434070278,0.434090759
0.435069574,0.435091166
0.436070259,0.436091092
0.437069963,0.437091129
0.438070093,0.438091074
0.439070389,0.439091185
0.44007013,0.440094463
0.441069907,0.441090833
0.442071019,0.442091185
0.443070704,0.443091166
0.444070056,0.444090889
0.445070278,0.445091
0.446070796,0.446091185
0.447070667,0.447091055
0.448070222,0.448091129
0.449069796,0.449091
0.450070019,0.450090889
0.451070593,0.45109074
0.45206963,0.452090963
0.453070426,0.453090944
0.454070056,0.454094389
0.455070111,0.455090981
0.456070981,0.456090907
0.457070907,0.457091074
0.45807063,0.458090907
0.459069981,0.459091037
0.460070259,0.460091185
0.461070259,0.461091037
0.462070481,0.462090759
0.463069926,0.463090629
0.464069704,0.464090592
0.465069907,0.465091333
0.466069963,0.466091
0.467069759,0.467090611
0.468069741,0.468090555
0.4690695,0.469090555
