PlantTime,ControllerTime
0.001110796,0.001120908
0.002085759,0.002053278
0.003078648,0.003090167
0.004079185,0.004078445
0.005075704,0.005075426
0.006076204,0.006075074
0.007071648,0.007074204
0.008074611000000001,0.008072704
0.0090735,0.009073296
0.010075296,0.010072037
0.011071481,0.011073222
0.012074259,0.012072704
0.01307487,0.013072519
0.014075315,0.014072537
0.015071315,0.015073148
0.016074685,0.016071685
0.017073963,0.017072148
0.018074556,0.018071815
0.019071852,0.019071926
0.020074111,0.020071908
0.021070981,0.021072685
0.022074204,0.022071111
0.0230715,0.023071963
0.024074481,0.024071833
0.025071259,0.025072408
0.026074833,0.02607313
0.027070981,0.027072778
0.028074148,0.02807137
0.029072796,0.029072278
0.030073852,0.030071685
0.031070185,0.031071741
0.032073926,0.032071296
0.033070704,0.033071611
0.034069963,0.034071222
0.035070574,0.035071241
0.036069759,0.036071352
0.037070222,0.0370715
0.03806963,0.038070778
0.039070111,0.03907163
0.040070463,0.040071111
0.041069685,0.041070852
0.042069741,0.042071074
0.043068741,0.043071537
0.044069111,0.044071408
0.045068963,0.045070796
0.046068593,0.046071426
0.047069,0.047070833
0.048072481,0.0480715
0.049069148,0.0490715
0.050068389,0.050071685
0.051076796,0.051070759
0.052068889,0.052072537
0.053069593,0.053071759
0.0540695,0.054071667
0.055069593,0.05507137
0.056069574,0.056071296
0.057069815,0.05707113
0.05806963,0.058070963
0.059069296,0.059070778
0.060068926,0.060071389
0.061069889,0.061071408
0.062074241,0.062071352
0.063069518,0.063071482
0.064072926,0.064071352
0.06506957400000001,0.065071296
0.06607318500000001,0.066070908
0.067069852,0.067071426
0.06807348100000001,0.068071333
0.069069648,0.069071667
0.070074759,0.070071167
0.071070759,0.071071445
0.07207464800000001,0.07207211099999999
0.07307035200000001,0.07307092599999999
0.07407390699999999,0.07407085200000001
0.075069648,0.07507177800000001
0.076073426,0.076071426
0.077070944,0.077071315
0.078072741,0.078071167
0.079070611,0.079071796
0.080072778,0.080071611
0.081074722,0.081072056
0.082073148,0.08207281499999999
0.08308251799999999,0.083075519
0.084080593,0.0840755
0.085079722,0.085074833
0.086080833,0.086074333
0.087078815,0.08707340700000001
0.088079593,0.088074815
0.089081278,0.089073926
0.090081815,0.09007713000000001
0.09107868500000001,0.091074852
0.092076111,0.092075407
0.093078018,0.093074907
0.094076259,0.09407313
0.09508420400000001,0.09507251899999999
0.09608027800000001,0.096074426
0.097082167,0.097073167
0.098084963,0.098074445
0.099084481,0.099073778
0.100080796,0.100074426
0.101082148,0.101073778
0.102076981,0.102078759
0.103076574,0.103073519
0.104080667,0.104073037
0.105079963,0.105072389
0.106080296,0.106072296
0.107081315,0.107073611
0.108083389,0.1080765
0.109085185,0.109077778
0.110079815,0.110081426
0.11108487,0.111077389
0.11208113,0.112077519
0.113082704,0.113078537
0.114086296,0.114077463
0.115078055,0.115076037
0.116083611,0.116077
0.117078204,0.117078982
0.118086204,0.118077278
0.119079,0.119077093
0.120079278,0.120077167
0.121083815,0.121075778
0.122083055,0.122080019
0.123071278,0.123076685
0.124069778,0.124074
0.125069593,0.125071963
0.126077037,0.126073037
0.127071241,0.127073778
0.128073778,0.128073667
0.129084667,0.129076
0.130077889,0.130074574
0.131077778,0.131075852
0.132076611,0.13207787
0.133073333,0.133075
0.134077648,0.134075056
0.135075315,0.135077
0.136073704,0.136074926
0.137071222,0.137076463
0.138071722,0.138074241
0.13908313,0.139073556
0.140073204,0.140077019
0.14107963,0.141074889
0.142075426,0.142077148
0.143075463,0.143074
0.144084518,0.14407437
0.145075518,0.1450805
0.146071685,0.146076111
0.147071611,0.147073167
0.148074944,0.148072074
0.149071222,0.149072204
0.15007163,0.150072407
0.151070481,0.151072889
0.152070241,0.152071722
0.153071278,0.153071352
0.154070926,0.154071407
0.155070111,0.155071759
0.156073741,0.156072037
0.157070759,0.157071815
0.15807087,0.158072741
0.159070333,0.159071352
0.160070148,0.160071889
0.161071907,0.161071463
0.1620715,0.162071167
0.163070574,0.163071889
0.164074407,0.164071537
0.165070667,0.165071926
0.166075111,0.16607163
0.167070167,0.167071852
0.168074759,0.168072204
0.169071315,0.16907187
0.170074167,0.170072167
0.171072481,0.171071778
0.172084444,0.172072556
