PlantTime,ControllerTime
0.001109944,0.00112013
0.002082537,0.002054871
0.003073426,0.003093167
0.004070777,0.004081704
0.005069796,0.005079278
0.006069963,0.006078649
0.007070129,0.007076926
0.008069850999999999,0.008077482
0.009069387999999999,0.009076111
0.010067574,0.010076463
0.011067926,0.011075593
0.012068537,0.012075537
0.01306937,0.013075149
0.014067759,0.014075537
0.015068851,0.015076408
0.016067833,0.016076389
0.017068574,0.01707626
0.018067981,0.018075186
0.019068629,0.019075019
0.020066481,0.020074889
0.021068148,0.021074889
0.022067018,0.022075315
0.023067555,0.02307663
0.024067851,0.024074945
0.025069129,0.025076297
0.026068388,0.026075834
0.027068407,0.027075556
0.028067518,0.028074686
0.029071111,0.029074982
0.030069592,0.030074778
0.031068611,0.031074723
0.032067648,0.032073223
0.033067833,0.033074797
0.034067055,0.03407413
0.035066426,0.035074204
0.036067148,0.036074611
0.037067851,0.037075204
0.038066907,0.038073482
0.039066944,0.039073871
0.040066407,0.040073908
0.041066833,0.041074167
0.042066888,0.042074797
0.043066907,0.043074352
0.044066444,0.044073167
0.045066963,0.04507376
0.046066463,0.046073686
0.047066444,0.047073815
0.048067259,0.0480735
0.049066203,0.049072797
0.050066703,0.050074334
0.051066611,0.051073889
0.05206824,0.052074519
0.053067518,0.053075074
0.054066759,0.054075352
0.055066314,0.055074704
0.056066518,0.056074241
0.057066666,0.057073852
0.058066555,0.058074445
0.059066351,0.059073963
0.060066425,0.060074723
0.061066166,0.061074871
0.062066148,0.062074686
0.063067148,0.06307475999999999
0.064066388,0.064073667
0.065066129,0.06507425999999999
0.06606664800000001,0.066073593
0.067066685,0.06707442600000001
0.06806646299999999,0.068073482
0.069066055,0.06907466700000001
0.070067055,0.070074574
0.071066851,0.0710735
0.07206637,0.07207459300000001
0.073067166,0.073075
0.07406649999999999,0.07407527799999999
0.075066592,0.07507520400000001
0.07606711100000001,0.07607327799999999
0.077067388,0.077073667
0.07806637,0.078075389
0.079066333,0.079074223
0.080066574,0.08007455600000001
0.081067259,0.08107474100000001
0.082066296,0.08207563
0.083067092,0.08307463
0.084066685,0.084074778
0.08506733299999999,0.085073352
0.08606601799999999,0.08607422300000001
0.08706657399999999,0.087074704
0.088067092,0.08807363
0.089066333,0.089074167
0.09006705499999999,0.09007427799999999
0.09106911099999999,0.091074537
0.092066407,0.092075482
0.09306735100000001,0.09307544500000001
0.094065648,0.094074871
0.095068851,0.095076648
0.096068814,0.096076445
0.097069407,0.09707813
0.098068129,0.098076945
0.099068833,0.09907685200000001
0.100068851,0.100077463
0.101068814,0.101079593
0.102069851,0.102077926
0.103070851,0.103077241
0.104070555,0.104076223
0.105068888,0.105076241
0.106068611,0.106076982
0.107069685,0.107076778
0.108067333,0.10807626
0.109067962,0.109076852
0.110074685,0.110077148
0.111070814,0.111078056
0.112069129,0.112077297
0.113069944,0.113075889
0.114069185,0.114081
0.115071833,0.115077352
0.11606974,0.116076945
0.117068888,0.117077741
0.118068944,0.11807563
0.119068759,0.119078723
0.120068092,0.120079278
0.121068851,0.121078482
0.122068685,0.122075463
0.123071092,0.123076463
0.124068685,0.124076167
0.125069555,0.125077
0.126069111,0.126077204
0.127069018,0.127079093
0.128071185,0.128077797
0.129069444,0.129076834
0.130067314,0.130075056
0.131069555,0.131077019
0.132067851,0.1320785
0.133068611,0.133078315
0.134070796,0.134076593
0.135068407,0.135075537
0.136068425,0.13607826
0.13706887,0.137077593
0.138070351,0.138077963
0.139069018,0.139076723
0.140068148,0.140077185
0.141068629,0.14107776
0.142069018,0.142075834
0.143069833,0.143075852
0.144069518,0.144075482
0.145067759,0.145075352
0.146068703,0.146077
0.147069814,0.147077371
0.148069296,0.148080093
0.149068425,0.149076667
0.150071129,0.150075185
0.1510685,0.151075685
0.152069092,0.152077778
0.15307,0.153077834
0.154068722,0.154077445
0.155069425,0.155077241
0.156067037,0.156077111
0.157066907,0.157075556
0.158069166,0.158077723
0.159070055,0.159076982
0.160070555,0.160076519
0.161069481,0.161075778
0.162068981,0.162078648
0.163068796,0.163076834
0.164069962,0.164078334
0.165070166,0.165076611
0.166069388,0.16607613
0.167069481,0.167075611
0.16806874,0.168076982
0.169070462,0.169077908
0.170070981,0.170078204
0.171068666,0.17107763
0.17206937,0.172077778
0.173070203,0.173076426
0.174069166,0.17407763
0.17506987,0.175076574
0.176070129,0.176076148
0.177069518,0.177076685
0.178068425,0.178076778
0.179069018,0.179075685
0.180069018,0.180078871
0.181068907,0.181077222
0.182071129,0.182075834
0.183068666,0.183077148
0.184067648,0.184076297
0.185069203,0.185078815
0.186068629,0.186077445
0.187070296,0.187076297
0.188068481,0.1880775
0.189068629,0.189076982
0.190068333,0.190077241
0.191069462,0.191074982
0.192068388,0.192077482
0.193067722,0.193075611
0.194070518,0.194077148
0.195068462,0.19507576
0.196069611,0.196077871
0.197068555,0.197076945
0.198068592,0.198076519
0.199069648,0.19907613
0.200068074,0.200076797
0.201068574,0.201075852
0.202071185,0.202077185
0.203068018,0.203078871
0.204068944,0.204076889
0.205068592,0.205076574
0.206067574,0.206077389
0.207068185,0.207077148
0.208069185,0.208075519
0.209068462,0.209077685
0.210068555,0.210078148
0.211067999,0.211074982
0.212067814,0.212078093
0.213068444,0.213077074
0.214069685,0.2140765
0.215067851,0.215074871
0.216068592,0.216076741
0.217070666,0.217076093
0.218070129,0.218076556
0.219068388,0.219078408
0.220068574,0.22007576
0.221067666,0.221075871
0.222068796,0.2220785
0.223069148,0.223076908
0.224068462,0.224076574
0.225067574,0.225077722
0.226069259,0.226077371
0.227070203,0.227076574
0.228067944,0.228076778
0.229070481,0.229076667
0.230068833,0.230075315
0.231069944,0.231076926
0.232067925,0.232077093
0.233068518,0.233074667
0.234069981,0.234075371
0.235070055,0.235076111
0.236070444,0.236076371
0.237069185,0.237078241
0.238068425,0.238076908
0.239068555,0.239078148
0.240070129,0.240077445
0.241068333,0.241076222
0.242069074,0.242077889
0.243072111,0.243076111
0.244070036,0.244077482
0.245067648,0.245077093
0.246068999,0.246078741
0.247069518,0.247077334
0.248069574,0.248078556
0.249069055,0.249078167
0.250069759,0.250077259
0.251069222,0.251076871
0.252069351,0.252077167
0.253069314,0.253076889
0.254068185,0.254078834
0.255069759,0.255079074
0.256069074,0.256078111
0.257068036,0.257078019
0.258069222,0.258076167
0.259069018,0.259077759
0.260068685,0.260076759
0.261068888,0.261077056
0.262068185,0.262079185
0.263069259,0.263077185
0.264069129,0.264079704
0.265067314,0.265078556
0.266068851,0.266078871
0.267068592,0.267077204
0.268068444,0.268077778
0.269069055,0.269076834
0.270069462,0.270076111
0.271070018,0.271077963
0.272069481,0.272076278
0.273069185,0.273076593
0.274067592,0.274078463
0.275069648,0.275077852
0.276069166,0.276077259
0.277068629,0.277077945
0.278069611,0.278076667
0.279068925,0.279077982
0.280069259,0.280078537
0.281067944,0.281077685
0.282069129,0.282076519
0.283068722,0.283077111
0.284069629,0.284075389
0.285070574,0.285074797
0.286068981,0.286077537
0.287070259,0.287079222
0.28806974,0.288076759
0.289069407,0.289078334
0.290069148,0.290077796
0.291068703,0.291078111
0.292070018,0.292077426
0.293070111,0.293078852
0.29406974,0.294077871
0.295069962,0.295077426
0.296070536,0.29607663
0.297069999,0.297077519
0.298071833,0.298079371
0.299071018,0.299078352
0.300068462,0.300079185
0.301070036,0.301079389
0.302069314,0.302079334
0.303068425,0.3030765
0.304069222,0.304078074
0.305068277,0.305078408
0.306069814,0.306076426
0.307068962,0.307078185
0.308068111,0.308075296
0.309068629,0.309078241
0.31006837,0.310076871
0.311068851,0.311075315
0.31206837,0.312077408
0.313068555,0.3130775
0.314069185,0.314077
0.315068703,0.315075889
0.316069203,0.316076667
0.317068851,0.317074648
0.31807037,0.318076852
0.319070833,0.319076389
0.320068388,0.320077315
0.321067962,0.321076926
0.322070148,0.322078222
0.323070092,0.323078056
0.324068462,0.324078667
0.32506837,0.325075648
0.326070592,0.326078241
0.327072759,0.327078908
0.328069722,0.328076871
0.329069962,0.329076796
0.330068962,0.330077889
0.331069444,0.331078111
0.332070592,0.332079037
0.333070481,0.333076611
0.334069796,0.334077574
0.335070203,0.335078759
0.336070999,0.336077389
0.337069129,0.337078352
0.338069925,0.338079259
0.339070092,0.339078556
0.340070296,0.340077148
0.341069203,0.341076759
0.342069666,0.342078185
0.343068777,0.343076759
0.344069722,0.344076148
0.345069555,0.345075982
0.346068759,0.346079315
0.347069833,0.347079
0.348070777,0.348077389
0.349069944,0.349077685
0.350069259,0.35007763
0.351068685,0.351078667
