thread1,thread2
0.001102685,0.001095315
0.002083611,0.002089482
0.003081685,0.003088796
0.004078407,0.004087796
0.005079388,0.005087704
0.006081148,0.006087778
0.007078407,0.007087648
0.008078333,0.008087537000000001
0.009078037000000001,0.009087611000000001
0.010081203,0.010087871
0.011078111,0.011087796
0.012077888,0.012087741
0.013077611,0.013087759
0.014077685,0.014087796
0.015077907,0.015087667
0.016077648,0.016087815
0.017077,0.017087815
0.018076944,0.018087722
0.019080555,0.019087685
0.020081129,0.020087667
0.021079185,0.021087685
0.022079351,0.0220875
0.023079444,0.023087667
0.024080796,0.024087722
0.025079666,0.025087667
0.026078185,0.026087611
0.027078259,0.027087704
0.028080629,0.028087685
0.029078351,0.029087722
0.030078314,0.030087759
0.031077722,0.031087889
0.032077277,0.032087815
0.033077796,0.033087833
0.034077426,0.034088
0.035077166,0.035087796
0.036077592,0.036087685
0.037077777,0.037087704
0.038077481,0.038087889
0.039077574,0.039087704
0.040077611,0.040087815
0.041077592,0.041087759
0.042077518,0.042087685
0.043077444,0.043087741
0.044077463,0.044087796
0.045077407,0.045087574
0.046077574,0.046087611
0.047080592,0.04708763
0.048078092,0.048087741
0.049077574,0.049087704
0.050077259,0.050087852
0.051076981,0.051087741
0.052077592,0.052087759
0.053077537,0.053087667
0.054077426,0.054087796
0.055077259,0.055087926
0.0560775,0.056087815
0.057077111,0.057087685
0.05807724,0.058087926
0.059077203,0.059087704
0.0600775,0.060087759
0.061077463,0.061087759
0.062077592,0.06208763
0.063077481,0.06308770399999999
0.064077222,0.064087704
0.06507705499999999,0.065087926
0.066077203,0.066087889
0.06707703700000001,0.067087759
0.068077518,0.068087759
0.069077629,0.06908774099999999
0.070077444,0.070087704
0.07107733300000001,0.07108790800000001
0.072078722,0.072087796
0.07307820299999999,0.073087685
0.074077648,0.074087704
0.075077555,0.075088
0.07607718500000001,0.07608787
0.07707712899999999,0.07708764799999999
0.078077518,0.078087852
0.079077537,0.079087667
0.080077463,0.08008775899999999
0.081077129,0.081087741
0.08207711099999999,0.082087889
0.083077018,0.08308811100000001
0.084077,0.08408885200000001
0.08507983299999999,0.08508866700000001
0.086084963,0.086087704
0.08708523999999999,0.08708809300000001
0.088080537,0.088088296
0.089087148,0.089088019
0.090086666,0.090088537
0.091088129,0.091088222
0.09208424,0.092088463
0.093081555,0.093088685
0.094083888,0.094087482
0.09508264800000001,0.095087741
0.096078277,0.09608768500000001
0.097080185,0.097087704
0.098081185,0.09808792600000001
0.09907777700000001,0.09908779600000001
0.100077944,0.100087722
0.101077611,0.101087833
0.1020775,0.102087722
0.103077629,0.103087685
0.104077574,0.104087722
0.105077722,0.105087796
0.106077592,0.106087704
0.107077629,0.107087704
0.108077481,0.108087741
0.109077444,0.109087815
0.1100775,0.110087722
0.111077314,0.11108763
0.112077425,0.112087667
0.113077388,0.113087574
0.114077129,0.114088185
0.115077,0.115087833
0.116077111,0.116087722
0.117077203,0.117087926
0.118077333,0.118088
0.1190775,0.119087759
0.120077537,0.120087741
0.121077592,0.121087759
0.122077314,0.122087685
0.123077407,0.123087685
0.12407737,0.12408763
0.125077166,0.125087907
0.126077111,0.126087796
0.127077111,0.127087833
0.128077444,0.128087926
0.129077407,0.129087815
0.130077037,0.130088
0.131077203,0.131087796
0.13207737,0.132087685
0.133076944,0.133087907
0.134077185,0.134087926
0.135077462,0.13508763
0.136078574,0.136087685
0.137077574,0.137087741
0.138077666,0.138087685
0.139077314,0.139087759
0.140077296,0.140087815
0.141077425,0.141087759
0.142077314,0.142087759
0.143077222,0.143087759
0.144077277,0.144087611
0.145077351,0.145087778
0.146077166,0.146087907
0.147076888,0.147087778
0.148076962,0.148087907
0.149077166,0.149087556
0.150077018,0.150087593
0.151077055,0.151087889
0.152077351,0.152087963
0.153077388,0.153087741
0.154077092,0.154087815
0.155077277,0.155087796
0.156077333,0.156087741
0.157076962,0.157087889
0.158077351,0.158087778
0.159077277,0.159087741
0.160077203,0.160087741
0.161077037,0.161087722
0.162077129,0.162087945
0.163076981,0.163087815
0.164077314,0.164087852
0.16507724,0.165087815
0.166077092,0.166087722
0.167077185,0.167087852
0.168077018,0.168087667
0.169076814,0.169087741
0.17007724,0.170087889
0.171077074,0.171087759
0.17207737,0.172087815
0.17307737,0.173087685
0.174077055,0.174087519
0.175077,0.175087667
0.176077314,0.176087685
0.177077166,0.177087982
0.178077129,0.178087926
0.179077074,0.179087815
0.180076907,0.180087778
0.181076981,0.181087759
0.182077055,0.18208763
0.183076962,0.183087815
0.184077407,0.184087907
0.185077037,0.185087722
0.186077314,0.186087741
0.187077055,0.187087926
0.188077314,0.188087778
0.189077296,0.189087926
0.190077333,0.190087704
0.191077388,0.191087907
0.192077166,0.192087833
0.193077129,0.193087611
0.194076981,0.194087815
0.195076999,0.19508787
0.196077018,0.196088074
0.197082407,0.197088315
0.198082037,0.198088352
0.199083074,0.199087667
0.200084759,0.200088333
0.201087685,0.201088111
0.202085314,0.202088352
0.203081444,0.203088037
0.204084074,0.204087944
0.205083777,0.205088093
0.206081666,0.206088074
0.207085833,0.207088019
0.208083999,0.208088222
0.209081888,0.209088407
0.210083462,0.210088444
0.211087703,0.211088482
0.21208874,0.212088037
0.213087722,0.213088037
0.214083499,0.214088093
0.215081777,0.215088185
0.216082999,0.216088111
0.217084055,0.217088037
0.21808374,0.21808837
