PlantTime,ControllerTime
0.001112278,0.001123574
0.00207913,0.002059407
0.003075593,0.003084833
0.004072389,0.004082704
0.005072111,0.005080907
0.006070297,0.006079704
0.007071167,0.007082111
0.008069352,0.008079332999999999
0.009069482,0.009078925999999999
0.010069945,0.010078796
0.011070074,0.01108
0.012069741,0.012078741
0.013069537,0.013078426
0.014068871,0.014078704
0.015069648,0.015078018
0.016069186,0.01607837
0.01707076,0.017080685
0.018069908,0.018078352
0.019069148,0.019079555
0.020068074,0.020077981
0.021069815,0.021080111
0.022067778,0.022077555
0.02307,0.023079092
0.024069167,0.024078055
0.025069148,0.025078315
0.026069148,0.026077981
0.02706876,0.027078222
0.028068556,0.028077148
0.02907226,0.029076592
0.030070056,0.030077185
0.031071111,0.031076555
0.032068945,0.032077333
0.033069685,0.033076204
0.034067945,0.034077129
0.03506863,0.035077648
0.036068445,0.036077463
0.037068334,0.037075889
0.03806826,0.038076352
0.039068278,0.039076407
0.040068889,0.040077574
0.041067963,0.041076018
0.042067463,0.042077963
0.043068408,0.043077315
0.044068111,0.0440785
0.045068315,0.045077444
0.046068445,0.046077
0.047068241,0.047076055
0.048068204,0.048077407
0.049068815,0.049077092
0.050068241,0.050076926
0.051068685,0.051076592
0.052067482,0.052078407
0.053068519,0.053076
0.054068315,0.054078592
0.055068074,0.055076537
0.056068278,0.056077166
0.057067889,0.057076852
0.058068074,0.058077963
0.05906813,0.059076741
0.060068111,0.060077592
0.061068074,0.061076389
0.062068371,0.062076759
0.063067926,0.063077222
0.064068111,0.06407686999999999
0.065068056,0.06507679600000001
0.066067667,0.06607724099999999
0.067068667,0.06707579599999999
0.068068648,0.068077148
0.06906813000000001,0.069079426
0.070068426,0.070078
0.071068908,0.0710775
0.072067537,0.07207696299999999
0.073068908,0.073076796
0.074069148,0.07407687
0.07507016699999999,0.07507588900000001
0.076068834,0.076078074
0.077070519,0.077077204
0.07807063,0.078077074
0.079069,0.079078574
0.080068167,0.080078129
0.08106876,0.08107803700000001
0.082068056,0.08207687
0.083068556,0.08307803699999999
0.084068852,0.084076611
0.085069019,0.085076
0.086070778,0.08607687
0.087069019,0.087076944
0.088067908,0.088077241
0.089068648,0.089076815
0.09007377799999999,0.090076778
0.091073056,0.091078926
0.09207213,0.092079833
0.09307326,0.093081315
0.094073852,0.09408061099999999
0.095071778,0.095081185
0.096071722,0.096079926
0.097072834,0.09708077800000001
